,Search Term,climate
313,2010-01-02,25.00800297785222
314,2010-01-09,24.623264470500654
315,2010-01-16,21.545356411688072
316,2010-01-23,20.391140889633355
317,2010-01-30,21.545356411688072
318,2010-02-06,26.931695514610094
319,2010-02-13,23.85378745579751
320,2010-02-20,23.85378745579751
321,2010-02-27,22.699571933742792
322,2010-03-06,21.930094919039647
323,2010-03-13,20.775879396984926
324,2010-03-20,19.62166387493021
325,2010-03-27,19.62166387493021
326,2010-04-03,20.00640238228178
327,2010-04-10,22.699571933742792
328,2010-04-17,25.3927414852038
329,2010-04-24,23.084310441094363
330,2010-05-01,21.930094919039647
331,2010-05-08,23.85378745579751
332,2010-05-15,21.930094919039647
333,2010-05-22,20.391140889633355
334,2010-05-29,18.46744835287549
335,2010-06-05,17.313232830820773
336,2010-06-12,17.313232830820773
337,2010-06-19,13.465847757305047
338,2010-06-26,15.38954029406291
339,2010-07-03,15.004801786711337
340,2010-07-10,15.004801786711337
341,2010-07-17,15.38954029406291
342,2010-07-24,15.38954029406291
343,2010-07-31,13.081109249953474
344,2010-08-07,13.850586264656616
345,2010-08-14,14.23532477200819
346,2010-08-21,15.38954029406291
347,2010-08-28,16.543755816117628
348,2010-09-04,17.697971338172344
349,2010-09-11,19.236925367578635
350,2010-09-18,21.545356411688072
351,2010-09-25,21.930094919039647
352,2010-10-02,20.775879396984926
353,2010-10-09,20.775879396984926
354,2010-10-16,20.775879396984926
355,2010-10-23,20.391140889633355
356,2010-10-30,20.00640238228178
357,2010-11-06,21.930094919039647
358,2010-11-13,23.469048948445938
359,2010-11-20,19.236925367578635
360,2010-11-27,24.623264470500654
361,2010-12-04,23.084310441094363
362,2010-12-11,20.775879396984926
363,2010-12-18,16.159017308766053
364,2010-12-25,16.9284943234692
365,2011-01-01,13.850586264656616
366,2011-01-08,15.38954029406291
367,2011-01-15,13.465847757305047
368,2011-01-22,14.23532477200819
369,2011-01-29,18.46744835287549
370,2011-02-05,15.38954029406291
371,2011-02-12,15.38954029406291
372,2011-02-19,14.23532477200819
373,2011-02-26,16.159017308766053
374,2011-03-05,14.620063279359762
375,2011-03-12,13.465847757305047
376,2011-03-19,14.620063279359762
377,2011-03-26,14.620063279359762
378,2011-04-02,15.004801786711337
379,2011-04-09,13.081109249953474
380,2011-04-16,14.620063279359762
381,2011-04-23,15.38954029406291
382,2011-04-30,15.38954029406291
383,2011-05-07,15.38954029406291
384,2011-05-14,15.38954029406291
385,2011-05-21,14.23532477200819
386,2011-05-28,12.311632235250327
387,2011-06-04,11.542155220547182
388,2011-06-11,10.387939698492463
389,2011-06-18,9.233724176437745
390,2011-06-25,10.387939698492463
391,2011-07-02,9.233724176437745
392,2011-07-09,8.4642471617346
393,2011-07-16,10.387939698492463
394,2011-07-23,8.848985669086172
395,2011-07-30,8.848985669086172
396,2011-08-06,8.079508654383027
397,2011-08-13,8.4642471617346
398,2011-08-20,10.387939698492463
399,2011-08-27,11.157416713195609
400,2011-09-03,13.081109249953474
401,2011-09-10,14.23532477200819
402,2011-09-17,14.620063279359762
403,2011-09-24,14.620063279359762
404,2011-10-01,15.004801786711337
405,2011-10-08,15.004801786711337
406,2011-10-15,14.23532477200819
407,2011-10-22,15.38954029406291
408,2011-10-29,15.38954029406291
409,2011-11-05,15.38954029406291
410,2011-11-12,16.159017308766053
411,2011-11-19,11.542155220547182
412,2011-11-26,16.159017308766053
413,2011-12-03,17.313232830820773
414,2011-12-10,16.159017308766053
415,2011-12-17,10.387939698492463
416,2011-12-24,8.079508654383027
417,2011-12-31,11.542155220547182
418,2012-01-07,14.23532477200819
419,2012-01-14,13.850586264656616
420,2012-01-21,14.23532477200819
421,2012-01-28,15.774278801414482
422,2012-02-04,15.38954029406291
423,2012-02-11,16.159017308766053
424,2012-02-18,12.6963707426019
425,2012-02-25,15.774278801414482
426,2012-03-03,15.004801786711337
427,2012-03-10,14.620063279359762
428,2012-03-17,15.774278801414482
429,2012-03-24,16.159017308766053
430,2012-03-31,12.6963707426019
431,2012-04-07,15.004801786711337
432,2012-04-14,16.543755816117628
433,2012-04-21,16.543755816117628
434,2012-04-28,16.9284943234692
435,2012-05-05,17.313232830820773
436,2012-05-12,15.004801786711337
437,2012-05-19,13.081109249953474
438,2012-05-26,11.157416713195609
439,2012-06-02,10.00320119114089
440,2012-06-09,9.233724176437745
441,2012-06-16,9.618462683789318
442,2012-06-23,8.848985669086172
443,2012-06-30,10.00320119114089
444,2012-07-07,9.233724176437745
445,2012-07-14,9.618462683789318
446,2012-07-21,8.079508654383027
447,2012-07-28,8.848985669086172
448,2012-08-04,9.618462683789318
449,2012-08-11,9.233724176437745
450,2012-08-18,10.387939698492463
451,2012-08-25,11.926893727898754
452,2012-09-01,12.311632235250327
453,2012-09-08,15.38954029406291
454,2012-09-15,16.9284943234692
455,2012-09-22,16.543755816117628
456,2012-09-29,16.543755816117628
457,2012-10-06,16.9284943234692
458,2012-10-13,15.774278801414482
459,2012-10-20,17.697971338172344
460,2012-10-27,18.46744835287549
461,2012-11-03,18.08270984552392
462,2012-11-10,18.46744835287549
463,2012-11-17,11.926893727898754
464,2012-11-24,18.852186860227064
465,2012-12-01,8.59547078682142
466,2012-12-08,8.288489687292083
467,2012-12-15,7.367546388704073
468,2012-12-22,5.2186786919987185
469,2012-12-29,5.525659791528055
470,2013-01-05,7.981508587762747
471,2013-01-12,8.288489687292083
472,2013-01-19,8.288489687292083
473,2013-01-26,8.288489687292083
474,2013-02-02,8.59547078682142
475,2013-02-09,8.902451886350756
476,2013-02-16,8.288489687292083
477,2013-02-23,7.981508587762747
478,2013-03-02,8.288489687292083
479,2013-03-09,7.367546388704073
480,2013-03-16,8.288489687292083
481,2013-03-23,7.367546388704073
482,2013-03-30,7.367546388704073
483,2013-04-06,7.981508587762747
484,2013-04-13,7.981508587762747
485,2013-04-20,8.59547078682142
486,2013-04-27,9.209432985880092
487,2013-05-04,8.902451886350756
488,2013-05-11,8.288489687292083
489,2013-05-18,8.59547078682142
490,2013-05-25,7.060565289174738
491,2013-06-01,5.832640891057391
492,2013-06-08,4.604716492940046
493,2013-06-15,4.604716492940046
494,2013-06-22,5.832640891057391
495,2013-06-29,4.604716492940046
496,2013-07-06,4.29773539341071
497,2013-07-13,4.604716492940046
498,2013-07-20,4.29773539341071
499,2013-07-27,3.9907542938813734
500,2013-08-03,4.29773539341071
501,2013-08-10,4.29773539341071
502,2013-08-17,4.604716492940046
503,2013-08-24,5.832640891057391
504,2013-08-31,6.753584189645401
505,2013-09-07,7.67452748823341
506,2013-09-14,9.516414085409428
507,2013-09-21,8.902451886350756
508,2013-09-28,8.59547078682142
509,2013-10-05,8.59547078682142
510,2013-10-12,8.288489687292083
511,2013-10-19,8.288489687292083
512,2013-10-26,8.59547078682142
513,2013-11-02,8.902451886350756
514,2013-11-09,9.516414085409428
515,2013-11-16,9.823395184938764
516,2013-11-23,8.902451886350756
517,2013-11-30,10.437357383997437
518,2013-12-07,11.358300682585446
519,2013-12-14,8.288489687292083
520,2013-12-21,4.911697592469382
521,2013-12-28,6.446603090116064
522,2014-01-04,10.744338483526773
523,2014-01-11,8.902451886350756
524,2014-01-18,9.516414085409428
525,2014-01-25,11.05131958305611
526,2014-02-01,11.665281782114782
527,2014-02-08,11.05131958305611
528,2014-02-15,9.516414085409428
529,2014-02-22,10.437357383997437
530,2014-03-01,10.744338483526773
531,2014-03-08,9.516414085409428
532,2014-03-15,9.209432985880092
533,2014-03-22,9.823395184938764
534,2014-03-29,10.1303762844681
535,2014-04-05,9.516414085409428
536,2014-04-12,9.209432985880092
537,2014-04-19,8.902451886350756
538,2014-04-26,10.1303762844681
539,2014-05-03,11.358300682585446
540,2014-05-10,12.893206180232127
541,2014-05-17,10.1303762844681
542,2014-05-24,8.288489687292083
543,2014-05-31,7.67452748823341
544,2014-06-07,5.832640891057391
545,2014-06-14,4.911697592469382
546,2014-06-21,4.911697592469382
547,2014-06-28,5.2186786919987185
548,2014-07-05,4.911697592469382
549,2014-07-12,4.911697592469382
550,2014-07-19,4.604716492940046
551,2014-07-26,4.911697592469382
552,2014-08-02,4.604716492940046
553,2014-08-09,4.29773539341071
554,2014-08-16,5.525659791528055
555,2014-08-23,6.139621990586727
556,2014-08-30,7.67452748823341
557,2014-09-06,9.823395184938764
558,2014-09-13,11.972262881644118
559,2014-09-20,15.963017175525493
560,2014-09-27,11.05131958305611
561,2014-10-04,9.516414085409428
562,2014-10-11,9.516414085409428
563,2014-10-18,9.516414085409428
564,2014-10-25,9.823395184938764
565,2014-11-01,9.823395184938764
566,2014-11-08,12.586225080702793
567,2014-11-15,12.279243981173455
568,2014-11-22,8.902451886350756
569,2014-11-29,11.358300682585446
570,2014-12-06,11.665281782114782
571,2014-12-13,9.823395184938764
572,2014-12-20,5.832640891057391
573,2014-12-27,7.981508587762747
574,2015-01-03,11.665281782114782
575,2015-01-10,11.665281782114782
576,2015-01-17,10.744338483526773
577,2015-01-24,11.05131958305611
578,2015-01-31,11.05131958305611
579,2015-02-07,10.1303762844681
580,2015-02-14,11.05131958305611
581,2015-02-21,13.507168379290801
582,2015-02-28,13.507168379290801
583,2015-03-07,11.972262881644118
584,2015-03-14,11.358300682585446
585,2015-03-21,10.437357383997437
586,2015-03-28,9.516414085409428
587,2015-04-04,10.744338483526773
588,2015-04-11,11.358300682585446
589,2015-04-18,11.358300682585446
590,2015-04-25,11.358300682585446
591,2015-05-02,11.05131958305611
592,2015-05-09,11.972262881644118
593,2015-05-16,11.665281782114782
594,2015-05-23,10.1303762844681
595,2015-05-30,8.59547078682142
596,2015-06-06,7.67452748823341
597,2015-06-13,8.288489687292083
598,2015-06-20,6.446603090116064
599,2015-06-27,5.832640891057391
600,2015-07-04,5.2186786919987185
601,2015-07-11,4.604716492940046
602,2015-07-18,5.2186786919987185
603,2015-07-25,5.2186786919987185
604,2015-08-01,6.139621990586727
605,2015-08-08,5.2186786919987185
606,2015-08-15,6.446603090116064
607,2015-08-22,6.753584189645401
608,2015-08-29,9.209432985880092
609,2015-09-05,9.823395184938764
610,2015-09-12,11.05131958305611
611,2015-09-19,11.358300682585446
612,2015-09-26,11.358300682585446
613,2015-10-03,10.744338483526773
614,2015-10-10,11.665281782114782
615,2015-10-17,12.893206180232127
616,2015-10-24,11.665281782114782
617,2015-10-31,11.972262881644118
618,2015-11-07,11.972262881644118
619,2015-11-14,12.893206180232127
620,2015-11-21,9.823395184938764
621,2015-11-28,15.963017175525493
622,2015-12-05,13.200187279761465
623,2015-12-12,13.200187279761465
624,2015-12-19,8.59547078682142
625,2015-12-26,8.288489687292083
626,2016-01-02,12.586225080702793
627,2016-01-09,11.665281782114782
628,2016-01-16,12.893206180232127
629,2016-01-23,11.665281782114782
630,2016-01-30,11.05131958305611
631,2016-02-06,10.437357383997437
632,2016-02-13,9.823395184938764
633,2016-02-20,10.437357383997437
634,2016-02-27,11.358300682585446
635,2016-03-05,13.200187279761465
636,2016-03-12,9.516414085409428
637,2016-03-19,9.516414085409428
638,2016-03-26,10.437357383997437
639,2016-04-02,10.744338483526773
640,2016-04-09,11.665281782114782
641,2016-04-16,11.972262881644118
642,2016-04-23,12.279243981173455
643,2016-04-30,12.586225080702793
644,2016-05-07,11.05131958305611
645,2016-05-14,11.972262881644118
646,2016-05-21,10.1303762844681
647,2016-05-28,8.902451886350756
648,2016-06-04,7.367546388704073
649,2016-06-11,6.446603090116064
650,2016-06-18,6.139621990586727
651,2016-06-25,6.139621990586727
652,2016-07-02,5.525659791528055
653,2016-07-09,4.911697592469382
654,2016-07-16,5.525659791528055
655,2016-07-23,6.753584189645401
656,2016-07-30,6.139621990586727
657,2016-08-06,5.832640891057391
658,2016-08-13,7.060565289174738
659,2016-08-20,7.367546388704073
660,2016-08-27,8.59547078682142
661,2016-09-03,8.59547078682142
662,2016-09-10,9.516414085409428
663,2016-09-17,10.1303762844681
664,2016-09-24,11.665281782114782
665,2016-10-01,11.358300682585446
666,2016-10-08,9.823395184938764
667,2016-10-15,10.744338483526773
668,2016-10-22,11.665281782114782
669,2016-10-29,11.665281782114782
670,2016-11-05,14.121130578349476
671,2016-11-12,15.042073876937485
672,2016-11-19,11.358300682585446
673,2016-11-26,15.042073876937485
674,2016-12-03,22.85429141716567
675,2016-12-10,27.88223552894211
676,2016-12-17,23.768463073852296
677,2016-12-24,19.19760479041916
678,2016-12-31,30.624750499001998
679,2017-01-07,31.53892215568862
680,2017-01-14,31.081836327345307
681,2017-01-21,30.624750499001998
682,2017-01-28,25.139720558882235
683,2017-02-04,29.710578842315368
684,2017-02-11,26.510978043912175
685,2017-02-18,26.053892215568865
686,2017-02-25,24.682634730538922
687,2017-03-04,27.4251497005988
688,2017-03-11,27.88223552894211
689,2017-03-18,27.88223552894211
690,2017-03-25,27.88223552894211
691,2017-04-01,26.968063872255488
692,2017-04-08,15.540918163672654
693,2017-04-15,15.540918163672654
694,2017-04-22,18.740518962075846
695,2017-04-29,16.912175648702593
696,2017-05-06,15.083832335329339
697,2017-05-13,14.169660678642714
698,2017-05-20,13.7125748502994
699,2017-05-27,25.596806387225545
700,2017-06-03,15.540918163672654
701,2017-06-10,10.055888223552893
702,2017-06-17,11.427145708582835
703,2017-06-24,9.141716566866267
704,2017-07-01,8.22754491017964
705,2017-07-08,10.055888223552893
706,2017-07-15,8.22754491017964
707,2017-07-22,8.22754491017964
708,2017-07-29,8.684630738522953
709,2017-08-05,9.59880239520958
710,2017-08-12,7.770459081836327
711,2017-08-19,9.141716566866267
712,2017-08-26,12.798403193612772
713,2017-09-02,13.7125748502994
714,2017-09-09,13.255489021956087
715,2017-09-16,13.255489021956087
716,2017-09-23,12.798403193612772
717,2017-09-30,12.798403193612772
718,2017-10-07,13.255489021956087
719,2017-10-14,12.341317365269461
720,2017-10-21,14.626746506986027
721,2017-10-28,14.169660678642714
722,2017-11-04,15.083832335329339
723,2017-11-11,14.626746506986027
724,2017-11-18,9.141716566866267
725,2017-11-25,12.341317365269461
726,2017-12-02,17.369261477045907
727,2017-12-09,15.998003992015967
728,2017-12-16,12.798403193612772
729,2017-12-23,11.884231536926148
730,2017-12-30,15.998003992015967
731,2018-01-06,15.998003992015967
732,2018-01-13,17.369261477045907
733,2018-01-20,14.169660678642714
734,2018-01-27,14.169660678642714
735,2018-02-03,14.626746506986027
736,2018-02-10,15.998003992015967
737,2018-02-17,16.912175648702593
738,2018-02-24,16.45508982035928
739,2018-03-03,15.998003992015967
740,2018-03-10,16.45508982035928
741,2018-03-17,17.369261477045907
742,2018-03-24,13.255489021956087
743,2018-03-31,15.540918163672654
744,2018-04-07,15.998003992015967
745,2018-04-14,15.998003992015967
746,2018-04-21,15.540918163672654
747,2018-04-28,15.540918163672654
748,2018-05-05,12.798403193612772
749,2018-05-12,15.083832335329339
750,2018-05-19,13.7125748502994
751,2018-05-26,11.427145708582835
752,2018-06-02,10.512974051896206
753,2018-06-09,9.59880239520958
754,2018-06-16,9.59880239520958
755,2018-06-23,7.770459081836327
756,2018-06-30,8.684630738522953
757,2018-07-07,12.341317365269461
758,2018-07-14,22.397205588822356
759,2018-07-21,24.682634730538922
760,2018-07-28,25.139720558882235
761,2018-08-04,24.22554890219561
762,2018-08-11,24.22554890219561
763,2018-08-18,22.397205588822356
764,2018-08-25,23.768463073852296
765,2018-09-01,26.510978043912175
766,2018-09-08,29.253493013972054
767,2018-09-15,24.682634730538922
768,2018-09-22,26.510978043912175
769,2018-09-29,25.596806387225545
770,2018-10-06,32.45309381237525
771,2018-10-13,31.996007984031934
772,2018-10-20,27.4251497005988
773,2018-10-27,24.682634730538922
774,2018-11-03,27.4251497005988
775,2018-11-10,31.53892215568862
776,2018-11-17,27.88223552894211
777,2018-11-24,36.10978043912176
778,2018-12-01,35.65269461077844
779,2018-12-08,31.996007984031934
780,2018-12-15,26.510978043912175
781,2018-12-22,24.682634730538922
782,2018-12-29,29.253493013972054
783,2019-01-05,31.081836327345307
784,2019-01-12,36.566866267465066
785,2019-01-19,33.36726546906188
786,2019-01-26,41.594810379241515
787,2019-02-02,40.68063872255489
788,2019-02-09,43.42315369261477
789,2019-02-16,40.68063872255489
790,2019-02-23,39.76646706586826
791,2019-03-02,45.70858283433134
792,2019-03-09,32.91017964071856
793,2019-03-16,22.85429141716567
794,2019-03-23,20.111776447105786
795,2019-03-30,23.311377245508982
796,2019-04-06,23.311377245508982
797,2019-04-13,21.483033932135726
798,2019-04-20,21.025948103792413
799,2019-04-27,22.85429141716567
800,2019-05-04,25.139720558882235
801,2019-05-11,24.682634730538922
802,2019-05-18,23.311377245508982
803,2019-05-25,19.654690618762473
804,2019-06-01,20.111776447105786
805,2019-06-08,19.19760479041916
806,2019-06-15,18.283433133732533
807,2019-06-22,16.45508982035928
808,2019-06-29,13.7125748502994
809,2019-07-06,14.169660678642714
810,2019-07-13,14.626746506986027
811,2019-07-20,14.626746506986027
812,2019-07-27,14.169660678642714
813,2019-08-03,13.255489021956087
814,2019-08-10,14.169660678642714
815,2019-08-17,15.998003992015967
816,2019-08-24,18.283433133732533
817,2019-08-31,20.111776447105786
818,2019-09-07,18.740518962075846
819,2019-09-14,35.19560878243513
820,2019-09-21,32.45309381237525
821,2019-09-28,29.253493013972054
