,Search Term,recipes
171,2007-04-14,37.31543624161074
172,2007-04-21,38.24832214765101
173,2007-04-28,40.11409395973154
174,2007-05-05,39.18120805369127
175,2007-05-12,39.18120805369127
176,2007-05-19,41.04697986577182
177,2007-05-26,40.11409395973154
178,2007-06-02,40.11409395973154
179,2007-06-09,40.11409395973154
180,2007-06-16,39.18120805369127
181,2007-06-23,42.91275167785235
182,2007-06-30,48.51006711409396
183,2007-07-07,41.97986577181209
184,2007-07-14,41.97986577181209
185,2007-07-21,43.845637583892625
186,2007-07-28,42.91275167785235
187,2007-08-04,41.97986577181209
188,2007-08-11,41.04697986577182
189,2007-08-18,41.04697986577182
190,2007-08-25,41.97986577181209
191,2007-09-01,40.11409395973154
192,2007-09-08,41.97986577181209
193,2007-09-15,42.91275167785235
194,2007-09-22,42.91275167785235
195,2007-09-29,41.97986577181209
196,2007-10-06,43.845637583892625
197,2007-10-13,47.577181208053695
198,2007-10-20,50.375838926174495
199,2007-10-27,49.44295302013423
200,2007-11-03,51.30872483221477
201,2007-11-10,58.77181208053691
202,2007-11-17,93.28859060402685
203,2007-11-24,45.711409395973156
204,2007-12-01,50.375838926174495
205,2007-12-08,55.97315436241611
206,2007-12-15,67.16778523489934
207,2007-12-22,68.1006711409396
208,2007-12-29,58.77181208053691
209,2008-01-05,46.644295302013425
210,2008-01-12,47.577181208053695
211,2008-01-19,47.577181208053695
212,2008-01-26,45.711409395973156
213,2008-02-02,41.04697986577182
214,2008-02-09,44.77852348993289
215,2008-02-16,41.04697986577182
216,2008-02-23,37.31543624161074
217,2008-03-01,42.91275167785235
218,2008-03-08,41.97986577181209
219,2008-03-15,50.375838926174495
220,2008-03-22,38.24832214765101
221,2008-03-29,35.4496644295302
222,2008-04-05,35.4496644295302
223,2008-04-12,38.24832214765101
224,2008-04-19,35.4496644295302
225,2008-04-26,37.31543624161074
226,2008-05-03,39.18120805369127
227,2008-05-10,36.38255033557047
228,2008-05-17,38.24832214765101
229,2008-05-24,39.18120805369127
230,2008-05-31,35.4496644295302
231,2008-06-07,35.4496644295302
232,2008-06-14,35.4496644295302
233,2008-06-21,37.31543624161074
234,2008-06-28,43.845637583892625
235,2008-07-05,37.31543624161074
236,2008-07-12,38.24832214765101
237,2008-07-19,39.18120805369127
238,2008-07-26,36.38255033557047
239,2008-08-02,35.4496644295302
240,2008-08-09,36.38255033557047
241,2008-08-16,36.38255033557047
242,2008-08-23,41.97986577181209
243,2008-08-30,42.91275167785235
244,2008-09-06,44.77852348993289
245,2008-09-13,43.845637583892625
246,2008-09-20,50.375838926174495
247,2008-09-27,49.44295302013423
248,2008-10-04,50.375838926174495
249,2008-10-11,51.30872483221477
250,2008-10-18,54.10738255033557
251,2008-10-25,54.10738255033557
252,2008-11-01,47.577181208053695
253,2008-11-08,55.04026845637584
254,2008-11-15,63.43624161073825
255,2008-11-22,92.35570469798657
256,2008-11-29,51.30872483221477
257,2008-12-06,56.99999999999999
258,2008-12-13,66.0
259,2008-12-20,86.0
260,2008-12-27,69.0
261,2009-01-03,53.0
262,2009-01-10,51.0
263,2009-01-17,51.0
264,2009-01-24,54.0
265,2009-01-31,47.0
266,2009-02-07,50.0
267,2009-02-14,46.0
268,2009-02-21,45.0
269,2009-02-28,48.0
270,2009-03-07,46.0
271,2009-03-14,47.0
272,2009-03-21,45.0
273,2009-03-28,42.0
274,2009-04-04,56.00000000000001
275,2009-04-11,41.0
276,2009-04-18,41.0
277,2009-04-25,41.0
278,2009-05-02,46.0
279,2009-05-09,42.0
280,2009-05-16,46.0
281,2009-05-23,46.0
282,2009-05-30,44.0
283,2009-06-06,45.0
284,2009-06-13,45.0
285,2009-06-20,46.0
286,2009-06-27,56.00000000000001
287,2009-07-04,49.0
288,2009-07-11,45.0
289,2009-07-18,49.0
290,2009-07-25,49.0
291,2009-08-01,47.0
292,2009-08-08,51.0
293,2009-08-15,51.0
294,2009-08-22,48.0
295,2009-08-29,47.0
296,2009-09-05,49.0
297,2009-09-12,48.0
298,2009-09-19,49.0
299,2009-09-26,52.0
300,2009-10-03,53.0
301,2009-10-10,59.0
302,2009-10-17,56.00000000000001
303,2009-10-24,61.0
304,2009-10-31,54.0
305,2009-11-07,56.00000000000001
306,2009-11-14,64.0
307,2009-11-21,100.0
308,2009-11-28,54.0
309,2009-12-05,61.0
310,2009-12-12,69.0
311,2009-12-19,94.0
312,2009-12-26,72.0
313,2010-01-02,62.0
314,2010-01-09,56.99999999999999
315,2010-01-16,56.00000000000001
316,2010-01-23,57.99999999999999
317,2010-01-30,59.0
318,2010-02-06,56.00000000000001
319,2010-02-13,54.0
320,2010-02-20,53.0
321,2010-02-27,49.0
322,2010-03-06,48.0
323,2010-03-13,48.0
324,2010-03-20,49.0
325,2010-03-27,60.0
326,2010-04-03,45.0
327,2010-04-10,44.0
328,2010-04-17,46.0
329,2010-04-24,49.0
330,2010-05-01,47.0
331,2010-05-08,47.0
332,2010-05-15,46.0
333,2010-05-22,45.0
334,2010-05-29,46.0
335,2010-06-05,46.0
336,2010-06-12,45.0
337,2010-06-19,47.0
338,2010-06-26,50.0
339,2010-07-03,43.0
340,2010-07-10,44.0
341,2010-07-17,43.0
342,2010-07-24,44.0
343,2010-07-31,42.0
344,2010-08-07,43.0
345,2010-08-14,44.0
346,2010-08-21,41.0
347,2010-08-28,39.0
348,2010-09-04,45.0
349,2010-09-11,43.0
350,2010-09-18,43.0
351,2010-09-25,44.0
352,2010-10-02,48.0
353,2010-10-09,46.0
354,2010-10-16,47.0
355,2010-10-23,50.0
356,2010-10-30,48.0
357,2010-11-06,51.0
358,2010-11-13,56.99999999999999
359,2010-11-20,80.0
360,2010-11-27,46.0
361,2010-12-04,50.0
362,2010-12-11,55.00000000000001
363,2010-12-18,76.0
364,2010-12-25,61.0
365,2011-01-01,63.0
366,2011-01-08,61.0
367,2011-01-15,64.0
368,2011-01-22,61.0
369,2011-01-29,64.0
370,2011-02-05,59.0
371,2011-02-12,51.0
372,2011-02-19,51.0
373,2011-02-26,50.0
374,2011-03-05,51.0
375,2011-03-12,49.0
376,2011-03-19,51.0
377,2011-03-26,50.0
378,2011-04-02,47.0
379,2011-04-09,50.0
380,2011-04-16,57.99999999999999
381,2011-04-23,45.0
382,2011-04-30,48.0
383,2011-05-07,45.0
384,2011-05-14,49.0
385,2011-05-21,49.0
386,2011-05-28,51.0
387,2011-06-04,47.0
388,2011-06-11,51.0
389,2011-06-18,50.0
390,2011-06-25,56.00000000000001
391,2011-07-02,56.00000000000001
392,2011-07-09,53.0
393,2011-07-16,53.0
394,2011-07-23,55.00000000000001
395,2011-07-30,56.00000000000001
396,2011-08-06,53.0
397,2011-08-13,56.00000000000001
398,2011-08-20,55.00000000000001
399,2011-08-27,53.0
400,2011-09-03,53.0
401,2011-09-10,55.00000000000001
402,2011-09-17,55.00000000000001
403,2011-09-24,56.99999999999999
404,2011-10-01,57.99999999999999
405,2011-10-08,57.99999999999999
406,2011-10-15,56.00000000000001
407,2011-10-22,60.0
408,2011-10-29,56.99999999999999
409,2011-11-05,60.0
410,2011-11-12,66.0
411,2011-11-19,89.0
412,2011-11-26,55.00000000000001
413,2011-12-03,60.0
414,2011-12-10,65.0
415,2011-12-17,85.0
416,2011-12-24,73.0
417,2011-12-31,68.0
418,2012-01-07,65.0
419,2012-01-14,65.0
420,2012-01-21,61.0
421,2012-01-28,64.0
422,2012-02-04,56.00000000000001
423,2012-02-11,54.0
424,2012-02-18,54.0
425,2012-02-25,53.0
426,2012-03-03,54.0
427,2012-03-10,49.0
428,2012-03-17,49.0
429,2012-03-24,49.0
430,2012-03-31,61.0
431,2012-04-07,48.0
432,2012-04-14,49.0
433,2012-04-21,49.0
434,2012-04-28,50.0
435,2012-05-05,47.0
436,2012-05-12,48.0
437,2012-05-19,52.0
438,2012-05-26,48.0
439,2012-06-02,47.0
440,2012-06-09,51.0
441,2012-06-16,53.0
442,2012-06-23,52.0
443,2012-06-30,57.99999999999999
444,2012-07-07,50.0
445,2012-07-14,53.0
446,2012-07-21,50.0
447,2012-07-28,49.0
448,2012-08-04,50.0
449,2012-08-11,50.0
450,2012-08-18,51.0
451,2012-08-25,50.0
452,2012-09-01,50.0
453,2012-09-08,49.0
454,2012-09-15,51.0
455,2012-09-22,50.0
456,2012-09-29,51.0
457,2012-10-06,52.0
458,2012-10-13,52.0
459,2012-10-20,55.00000000000001
460,2012-10-27,50.0
461,2012-11-03,52.0
462,2012-11-10,61.0
463,2012-11-17,81.0
464,2012-11-24,50.0
465,2012-12-01,51.081081081081095
466,2012-12-08,55.13513513513514
467,2012-12-15,61.621621621621635
468,2012-12-22,68.91891891891892
469,2012-12-29,63.24324324324325
470,2013-01-05,56.756756756756765
471,2013-01-12,55.94594594594595
472,2013-01-19,56.756756756756765
473,2013-01-26,55.94594594594595
474,2013-02-02,51.89189189189191
475,2013-02-09,51.89189189189191
476,2013-02-16,51.081081081081095
477,2013-02-23,50.27027027027028
478,2013-03-02,51.081081081081095
479,2013-03-09,49.459459459459474
480,2013-03-16,52.70270270270271
481,2013-03-23,57.56756756756758
482,2013-03-30,47.02702702702703
483,2013-04-06,46.216216216216225
484,2013-04-13,46.216216216216225
485,2013-04-20,47.837837837837846
486,2013-04-27,47.02702702702703
487,2013-05-04,47.02702702702703
488,2013-05-11,46.216216216216225
489,2013-05-18,45.40540540540541
490,2013-05-25,47.02702702702703
491,2013-06-01,47.837837837837846
492,2013-06-08,47.837837837837846
493,2013-06-15,47.837837837837846
494,2013-06-22,49.459459459459474
495,2013-06-29,55.13513513513514
496,2013-07-06,49.459459459459474
497,2013-07-13,48.64864864864866
498,2013-07-20,50.27027027027028
499,2013-07-27,47.837837837837846
500,2013-08-03,50.27027027027028
501,2013-08-10,51.081081081081095
502,2013-08-17,51.081081081081095
503,2013-08-24,49.459459459459474
504,2013-08-31,50.27027027027028
505,2013-09-07,49.459459459459474
506,2013-09-14,50.27027027027028
507,2013-09-21,50.27027027027028
508,2013-09-28,47.837837837837846
509,2013-10-05,50.27027027027028
510,2013-10-12,51.89189189189191
511,2013-10-19,53.51351351351352
512,2013-10-26,55.13513513513514
513,2013-11-02,55.13513513513514
514,2013-11-09,57.56756756756758
515,2013-11-16,63.24324324324325
516,2013-11-23,81.08108108108108
517,2013-11-30,47.837837837837846
518,2013-12-07,53.51351351351352
519,2013-12-14,59.18918918918919
520,2013-12-21,72.972972972973
521,2013-12-28,67.2972972972973
522,2014-01-04,59.18918918918919
523,2014-01-11,56.756756756756765
524,2014-01-18,59.18918918918919
525,2014-01-25,59.18918918918919
526,2014-02-01,51.081081081081095
527,2014-02-08,50.27027027027028
528,2014-02-15,47.837837837837846
529,2014-02-22,47.837837837837846
530,2014-03-01,48.64864864864866
531,2014-03-08,47.837837837837846
532,2014-03-15,47.837837837837846
533,2014-03-22,48.64864864864866
534,2014-03-29,47.02702702702703
535,2014-04-05,44.594594594594604
536,2014-04-12,51.89189189189191
537,2014-04-19,42.16216216216217
538,2014-04-26,41.351351351351354
539,2014-05-03,40.54054054054054
540,2014-05-10,42.16216216216217
541,2014-05-17,42.16216216216217
542,2014-05-24,41.351351351351354
543,2014-05-31,41.351351351351354
544,2014-06-07,42.16216216216217
545,2014-06-14,41.351351351351354
546,2014-06-21,44.594594594594604
547,2014-06-28,48.64864864864866
548,2014-07-05,45.40540540540541
549,2014-07-12,46.216216216216225
550,2014-07-19,45.40540540540541
551,2014-07-26,47.02702702702703
552,2014-08-02,46.216216216216225
553,2014-08-09,45.40540540540541
554,2014-08-16,43.78378378378379
555,2014-08-23,44.594594594594604
556,2014-08-30,45.40540540540541
557,2014-09-06,45.40540540540541
558,2014-09-13,43.78378378378379
559,2014-09-20,45.40540540540541
560,2014-09-27,45.40540540540541
561,2014-10-04,42.97297297297298
562,2014-10-11,45.40540540540541
563,2014-10-18,45.40540540540541
564,2014-10-25,48.64864864864866
565,2014-11-01,47.837837837837846
566,2014-11-08,52.70270270270271
567,2014-11-15,56.756756756756765
568,2014-11-22,69.72972972972974
569,2014-11-29,42.16216216216217
570,2014-12-06,49.459459459459474
571,2014-12-13,52.70270270270271
572,2014-12-20,64.05405405405406
573,2014-12-27,61.621621621621635
574,2015-01-03,53.51351351351352
575,2015-01-10,52.70270270270271
576,2015-01-17,51.081081081081095
577,2015-01-24,52.70270270270271
578,2015-01-31,45.40540540540541
579,2015-02-07,45.40540540540541
580,2015-02-14,47.837837837837846
581,2015-02-21,44.594594594594604
582,2015-02-28,44.594594594594604
583,2015-03-07,40.54054054054054
584,2015-03-14,40.54054054054054
585,2015-03-21,41.351351351351354
586,2015-03-28,44.594594594594604
587,2015-04-04,36.4864864864865
588,2015-04-11,36.4864864864865
589,2015-04-18,38.10810810810811
590,2015-04-25,35.675675675675684
591,2015-05-02,35.675675675675684
592,2015-05-09,36.4864864864865
593,2015-05-16,38.10810810810811
594,2015-05-23,37.297297297297305
595,2015-05-30,36.4864864864865
596,2015-06-06,39.72972972972974
597,2015-06-13,40.54054054054054
598,2015-06-20,39.72972972972974
599,2015-06-27,45.40540540540541
600,2015-07-04,40.54054054054054
601,2015-07-11,42.16216216216217
602,2015-07-18,42.16216216216217
603,2015-07-25,41.351351351351354
604,2015-08-01,40.54054054054054
605,2015-08-08,41.351351351351354
606,2015-08-15,37.297297297297305
607,2015-08-22,38.918918918918926
608,2015-08-29,39.72972972972974
609,2015-09-05,40.54054054054054
610,2015-09-12,38.918918918918926
611,2015-09-19,38.918918918918926
612,2015-09-26,41.351351351351354
613,2015-10-03,42.16216216216217
614,2015-10-10,44.594594594594604
615,2015-10-17,41.351351351351354
616,2015-10-24,40.54054054054054
617,2015-10-31,44.594594594594604
618,2015-11-07,42.97297297297298
619,2015-11-14,47.837837837837846
620,2015-11-21,63.24324324324325
621,2015-11-28,37.297297297297305
622,2015-12-05,41.351351351351354
623,2015-12-12,46.216216216216225
624,2015-12-19,64.05405405405406
625,2015-12-26,55.13513513513514
626,2016-01-02,48.64864864864866
627,2016-01-09,47.02702702702703
628,2016-01-16,52.70270270270271
629,2016-01-23,47.02702702702703
630,2016-01-30,48.64864864864866
631,2016-02-06,42.16216216216217
632,2016-02-13,40.54054054054054
633,2016-02-20,40.54054054054054
634,2016-02-27,38.918918918918926
635,2016-03-05,38.10810810810811
636,2016-03-12,37.297297297297305
637,2016-03-19,42.16216216216217
638,2016-03-26,35.675675675675684
639,2016-04-02,36.4864864864865
640,2016-04-09,38.10810810810811
641,2016-04-16,34.86486486486487
642,2016-04-23,34.86486486486487
643,2016-04-30,37.297297297297305
644,2016-05-07,34.86486486486487
645,2016-05-14,36.4864864864865
646,2016-05-21,38.10810810810811
647,2016-05-28,35.675675675675684
648,2016-06-04,34.05405405405406
649,2016-06-11,35.675675675675684
650,2016-06-18,34.86486486486487
651,2016-06-25,38.10810810810811
652,2016-07-02,38.918918918918926
653,2016-07-09,41.351351351351354
654,2016-07-16,37.297297297297305
655,2016-07-23,38.918918918918926
656,2016-07-30,36.4864864864865
657,2016-08-06,34.05405405405406
658,2016-08-13,34.86486486486487
659,2016-08-20,35.675675675675684
660,2016-08-27,34.05405405405406
661,2016-09-03,35.675675675675684
662,2016-09-10,34.05405405405406
663,2016-09-17,36.4864864864865
664,2016-09-24,35.675675675675684
665,2016-10-01,35.675675675675684
666,2016-10-08,35.675675675675684
667,2016-10-15,37.297297297297305
668,2016-10-22,36.4864864864865
669,2016-10-29,34.86486486486487
670,2016-11-05,34.05405405405406
671,2016-11-12,41.351351351351354
672,2016-11-19,63.24324324324325
673,2016-11-26,33.24324324324325
674,2016-12-03,40.56574709424451
675,2016-12-10,38.851701442375024
676,2016-12-17,48.56462680296878
677,2016-12-24,43.99383839798348
678,2016-12-31,48.56462680296878
679,2017-01-07,45.13653549922981
680,2017-01-14,43.42248984736032
681,2017-01-21,41.13709564486767
682,2017-01-28,42.851141296737154
683,2017-02-04,38.851701442375024
684,2017-02-11,35.42361013863605
685,2017-02-18,34.85226158801289
686,2017-02-25,34.85226158801289
687,2017-03-04,37.7090043411287
688,2017-03-11,37.7090043411287
689,2017-03-18,34.28091303738972
690,2017-03-25,35.42361013863605
691,2017-04-01,34.85226158801289
692,2017-04-08,37.7090043411287
693,2017-04-15,32.56686738552024
694,2017-04-22,33.1382159361434
695,2017-04-29,33.1382159361434
696,2017-05-06,32.56686738552024
697,2017-05-13,33.1382159361434
698,2017-05-20,33.1382159361434
699,2017-05-27,33.1382159361434
700,2017-06-03,33.70956448676657
701,2017-06-10,33.70956448676657
702,2017-06-17,35.42361013863605
703,2017-06-24,36.56630723988237
704,2017-07-01,38.28035289175186
705,2017-07-08,37.137655790505534
706,2017-07-15,38.28035289175186
707,2017-07-22,37.7090043411287
708,2017-07-29,38.28035289175186
709,2017-08-05,38.851701442375024
710,2017-08-12,37.137655790505534
711,2017-08-19,34.85226158801289
712,2017-08-26,35.42361013863605
713,2017-09-02,34.85226158801289
714,2017-09-09,34.28091303738972
715,2017-09-16,35.99495868925921
716,2017-09-23,34.28091303738972
717,2017-09-30,39.42304999299818
718,2017-10-07,38.28035289175186
719,2017-10-14,38.28035289175186
720,2017-10-21,37.7090043411287
721,2017-10-28,36.56630723988237
722,2017-11-04,42.851141296737154
723,2017-11-11,45.707884049852964
724,2017-11-18,56.56350651169305
725,2017-11-25,36.56630723988237
726,2017-12-02,38.28035289175186
727,2017-12-09,44.565186948606645
728,2017-12-16,47.99327825234562
729,2017-12-23,53.135415207954075
730,2017-12-30,52.56406665733091
731,2018-01-06,47.99327825234562
732,2018-01-13,46.27923260047613
733,2018-01-20,42.851141296737154
734,2018-01-27,42.851141296737154
735,2018-02-03,40.56574709424451
736,2018-02-10,38.28035289175186
737,2018-02-17,37.137655790505534
738,2018-02-24,37.137655790505534
739,2018-03-03,38.28035289175186
740,2018-03-10,39.42304999299818
741,2018-03-17,36.56630723988237
742,2018-03-24,40.56574709424451
743,2018-03-31,36.56630723988237
744,2018-04-07,33.70956448676657
745,2018-04-14,35.42361013863605
746,2018-04-21,34.28091303738972
747,2018-04-28,32.56686738552024
748,2018-05-05,32.56686738552024
749,2018-05-12,31.424170284273917
750,2018-05-19,34.28091303738972
751,2018-05-26,36.56630723988237
752,2018-06-02,34.85226158801289
753,2018-06-09,34.85226158801289
754,2018-06-16,34.85226158801289
755,2018-06-23,37.137655790505534
756,2018-06-30,38.28035289175186
757,2018-07-07,36.56630723988237
758,2018-07-14,37.7090043411287
759,2018-07-21,37.7090043411287
760,2018-07-28,37.137655790505534
761,2018-08-04,36.56630723988237
762,2018-08-11,36.56630723988237
763,2018-08-18,34.85226158801289
764,2018-08-25,34.85226158801289
765,2018-09-01,35.99495868925921
766,2018-09-08,34.85226158801289
767,2018-09-15,34.85226158801289
768,2018-09-22,34.85226158801289
769,2018-09-29,34.28091303738972
770,2018-10-06,37.7090043411287
771,2018-10-13,36.56630723988237
772,2018-10-20,37.137655790505534
773,2018-10-27,37.7090043411287
774,2018-11-03,39.994398543621344
775,2018-11-10,43.99383839798348
776,2018-11-17,53.135415207954075
777,2018-11-24,38.28035289175186
778,2018-12-01,39.42304999299818
779,2018-12-08,41.708444195490834
780,2018-12-15,46.27923260047613
781,2018-12-22,57.13485506231621
782,2018-12-29,51.99271810670775
783,2019-01-05,45.707884049852964
784,2019-01-12,45.13653549922981
785,2019-01-19,45.13653549922981
786,2019-01-26,43.42248984736032
787,2019-02-02,38.28035289175186
788,2019-02-09,37.7090043411287
789,2019-02-16,38.28035289175186
790,2019-02-23,35.42361013863605
791,2019-03-02,37.7090043411287
792,2019-03-09,33.70956448676657
793,2019-03-16,33.70956448676657
794,2019-03-23,33.70956448676657
795,2019-03-30,34.28091303738972
796,2019-04-06,33.1382159361434
797,2019-04-13,35.42361013863605
798,2019-04-20,31.424170284273917
799,2019-04-27,33.1382159361434
800,2019-05-04,32.56686738552024
801,2019-05-11,30.852821733650753
802,2019-05-18,31.99551883489708
803,2019-05-25,33.1382159361434
804,2019-06-01,32.56686738552024
805,2019-06-08,34.28091303738972
806,2019-06-15,35.42361013863605
807,2019-06-22,34.28091303738972
808,2019-06-29,33.70956448676657
809,2019-07-06,33.1382159361434
810,2019-07-13,33.70956448676657
811,2019-07-20,34.85226158801289
812,2019-07-27,35.42361013863605
813,2019-08-03,35.42361013863605
814,2019-08-10,35.99495868925921
815,2019-08-17,35.99495868925921
816,2019-08-24,35.42361013863605
817,2019-08-31,34.85226158801289
818,2019-09-07,33.70956448676657
819,2019-09-14,34.85226158801289
820,2019-09-21,35.99495868925921
821,2019-09-28,36.56630723988237
822,2019-10-05,35.42361013863605
823,2019-10-12,35.99495868925921
824,2019-10-19,38.28035289175186
825,2019-10-26,36.56630723988237
826,2019-11-02,39.42304999299818
827,2019-11-09,41.13709564486767
828,2019-11-16,42.851141296737154
829,2019-11-23,51.99271810670775
830,2019-11-30,34.85226158801289
831,2019-12-07,35.42361013863605
832,2019-12-14,42.851141296737154
833,2019-12-21,54.849460859823566
834,2019-12-28,50.27867245483827
835,2020-01-04,45.13653549922981
836,2020-01-11,43.42248984736032
837,2020-01-18,43.42248984736032
838,2020-01-25,39.994398543621344
839,2020-02-01,37.7090043411287
840,2020-02-08,36.56630723988237
841,2020-02-15,38.28035289175186
842,2020-02-22,35.42361013863605
843,2020-02-29,32.56686738552024
