,Search Term,recipe
566,2014-11-01,50.0
567,2014-11-08,54.99999999999999
568,2014-11-15,55.99999999999999
569,2014-11-22,72.99999999999999
570,2014-11-29,51.0
571,2014-12-06,57.99999999999999
572,2014-12-13,64.0
573,2014-12-20,89.99999999999999
574,2014-12-27,68.0
575,2015-01-03,55.99999999999999
576,2015-01-10,51.0
577,2015-01-17,51.0
578,2015-01-24,52.99999999999999
579,2015-01-31,52.99999999999999
580,2015-02-07,52.99999999999999
581,2015-02-14,59.0
582,2015-02-21,55.99999999999999
583,2015-02-28,49.0
584,2015-03-07,49.0
585,2015-03-14,46.0
586,2015-03-21,44.99999999999999
587,2015-03-28,52.0
588,2015-04-04,47.0
589,2015-04-11,41.99999999999999
590,2015-04-18,43.99999999999999
591,2015-04-25,41.99999999999999
592,2015-05-02,43.99999999999999
593,2015-05-09,44.99999999999999
594,2015-05-16,44.99999999999999
595,2015-05-23,43.99999999999999
596,2015-05-30,46.0
597,2015-06-06,44.99999999999999
598,2015-06-13,46.0
599,2015-06-20,47.0
600,2015-06-27,51.0
601,2015-07-04,48.0
602,2015-07-11,49.0
603,2015-07-18,47.0
604,2015-07-25,47.0
605,2015-08-01,50.0
606,2015-08-08,47.0
607,2015-08-15,46.0
608,2015-08-22,48.0
609,2015-08-29,48.0
610,2015-09-05,47.0
611,2015-09-12,48.0
612,2015-09-19,47.0
613,2015-09-26,47.0
614,2015-10-03,47.0
615,2015-10-10,46.0
616,2015-10-17,48.0
617,2015-10-24,49.0
618,2015-10-31,47.0
619,2015-11-07,50.0
620,2015-11-14,55.99999999999999
621,2015-11-21,69.0
622,2015-11-28,47.0
623,2015-12-05,51.0
624,2015-12-12,59.0
625,2015-12-19,86.99999999999999
626,2015-12-26,61.999999999999986
627,2016-01-02,50.0
628,2016-01-09,49.0
629,2016-01-16,50.0
630,2016-01-23,49.0
631,2016-01-30,51.0
632,2016-02-06,52.99999999999999
633,2016-02-13,47.0
634,2016-02-20,47.0
635,2016-02-27,46.0
636,2016-03-05,44.99999999999999
637,2016-03-12,43.99999999999999
638,2016-03-19,52.0
639,2016-03-26,43.99999999999999
640,2016-04-02,44.99999999999999
641,2016-04-09,43.0
642,2016-04-16,40.0
643,2016-04-23,41.99999999999999
644,2016-04-30,43.99999999999999
645,2016-05-07,41.99999999999999
646,2016-05-14,41.99999999999999
647,2016-05-21,43.0
648,2016-05-28,43.99999999999999
649,2016-06-04,43.0
650,2016-06-11,43.99999999999999
651,2016-06-18,41.99999999999999
652,2016-06-25,41.99999999999999
653,2016-07-02,44.99999999999999
654,2016-07-09,43.0
655,2016-07-16,43.99999999999999
656,2016-07-23,44.99999999999999
657,2016-07-30,43.99999999999999
658,2016-08-06,41.0
659,2016-08-13,40.0
660,2016-08-20,43.0
661,2016-08-27,43.0
662,2016-09-03,43.0
663,2016-09-10,43.0
664,2016-09-17,43.99999999999999
665,2016-09-24,43.99999999999999
666,2016-10-01,43.99999999999999
667,2016-10-08,46.0
668,2016-10-15,43.99999999999999
669,2016-10-22,44.99999999999999
670,2016-10-29,43.0
671,2016-11-05,43.0
672,2016-11-12,47.0
673,2016-11-19,64.99999999999999
674,2016-11-26,45.093821510297474
675,2016-12-03,48.91533180778031
676,2016-12-10,54.26544622425629
677,2016-12-17,74.9016018306636
678,2016-12-24,59.615560640732255
679,2016-12-31,51.208237986270014
680,2017-01-07,48.15102974828374
681,2017-01-14,48.15102974828374
682,2017-01-21,44.32951945080091
683,2017-01-28,44.32951945080091
684,2017-02-04,45.093821510297474
685,2017-02-11,44.32951945080091
686,2017-02-18,42.03661327231121
687,2017-02-25,44.32951945080091
688,2017-03-04,42.03661327231121
689,2017-03-11,44.32951945080091
690,2017-03-18,41.272311212814635
691,2017-03-25,42.03661327231121
692,2017-04-01,41.272311212814635
693,2017-04-08,48.91533180778031
694,2017-04-15,40.50800915331807
695,2017-04-22,39.743707093821506
696,2017-04-29,41.272311212814635
697,2017-05-06,41.272311212814635
698,2017-05-13,40.50800915331807
699,2017-05-20,42.80091533180777
700,2017-05-27,42.80091533180777
701,2017-06-03,42.03661327231121
702,2017-06-10,43.565217391304344
703,2017-06-17,44.32951945080091
704,2017-06-24,44.32951945080091
705,2017-07-01,50.44393592677344
706,2017-07-08,44.32951945080091
707,2017-07-15,45.093821510297474
708,2017-07-22,41.272311212814635
709,2017-07-29,43.565217391304344
710,2017-08-05,45.093821510297474
711,2017-08-12,42.80091533180777
712,2017-08-19,41.272311212814635
713,2017-08-26,44.32951945080091
714,2017-09-02,44.32951945080091
715,2017-09-09,41.272311212814635
716,2017-09-16,43.565217391304344
717,2017-09-23,45.858123569794046
718,2017-09-30,45.093821510297474
719,2017-10-07,46.62242562929061
720,2017-10-14,45.858123569794046
721,2017-10-21,42.80091533180777
722,2017-10-28,45.858123569794046
723,2017-11-04,45.858123569794046
724,2017-11-11,48.91533180778031
725,2017-11-18,67.25858123569793
726,2017-11-25,44.32951945080091
727,2017-12-02,47.386727688787175
728,2017-12-09,52.73684210526315
729,2017-12-16,71.08009153318076
730,2017-12-23,66.49427917620136
731,2017-12-30,56.55835240274598
732,2018-01-06,46.62242562929061
733,2018-01-13,47.386727688787175
734,2018-01-20,46.62242562929061
735,2018-01-27,46.62242562929061
736,2018-02-03,48.15102974828374
737,2018-02-10,48.91533180778031
738,2018-02-17,45.093821510297474
739,2018-02-24,45.093821510297474
740,2018-03-03,43.565217391304344
741,2018-03-10,44.32951945080091
742,2018-03-17,42.03661327231121
743,2018-03-24,48.91533180778031
744,2018-03-31,43.565217391304344
745,2018-04-07,42.03661327231121
746,2018-04-14,39.743707093821506
747,2018-04-21,38.97940503432494
748,2018-04-28,40.50800915331807
749,2018-05-05,40.50800915331807
750,2018-05-12,38.97940503432494
751,2018-05-19,43.565217391304344
752,2018-05-26,43.565217391304344
753,2018-06-02,41.272311212814635
754,2018-06-09,42.80091533180777
755,2018-06-16,40.50800915331807
756,2018-06-23,41.272311212814635
757,2018-06-30,44.32951945080091
758,2018-07-07,42.80091533180777
759,2018-07-14,42.80091533180777
760,2018-07-21,43.565217391304344
761,2018-07-28,42.03661327231121
762,2018-08-04,42.80091533180777
763,2018-08-11,43.565217391304344
764,2018-08-18,42.80091533180777
765,2018-08-25,42.80091533180777
766,2018-09-01,43.565217391304344
767,2018-09-08,41.272311212814635
768,2018-09-15,42.03661327231121
769,2018-09-22,41.272311212814635
770,2018-09-29,42.80091533180777
771,2018-10-06,42.03661327231121
772,2018-10-13,42.80091533180777
773,2018-10-20,42.03661327231121
774,2018-10-27,45.858123569794046
775,2018-11-03,42.80091533180777
776,2018-11-10,48.91533180778031
777,2018-11-17,66.49427917620136
778,2018-11-24,47.386727688787175
779,2018-12-01,48.91533180778031
780,2018-12-08,51.97254004576658
781,2018-12-15,61.908466819221964
782,2018-12-22,71.08009153318076
783,2018-12-29,54.26544622425629
784,2019-01-05,48.15102974828374
785,2019-01-12,46.62242562929061
786,2019-01-19,47.386727688787175
787,2019-01-26,47.386727688787175
788,2019-02-02,43.565217391304344
789,2019-02-09,45.093821510297474
790,2019-02-16,42.03661327231121
791,2019-02-23,43.565217391304344
792,2019-03-02,45.093821510297474
793,2019-03-09,41.272311212814635
794,2019-03-16,42.03661327231121
795,2019-03-23,39.743707093821506
796,2019-03-30,38.21510297482836
797,2019-04-06,38.21510297482836
798,2019-04-13,42.03661327231121
799,2019-04-20,38.97940503432494
800,2019-04-27,42.03661327231121
801,2019-05-04,43.565217391304344
802,2019-05-11,40.50800915331807
803,2019-05-18,40.50800915331807
804,2019-05-25,42.03661327231121
805,2019-06-01,38.97940503432494
806,2019-06-08,41.272311212814635
807,2019-06-15,42.03661327231121
808,2019-06-22,43.565217391304344
809,2019-06-29,43.565217391304344
810,2019-07-06,43.565217391304344
811,2019-07-13,44.32951945080091
812,2019-07-20,43.565217391304344
813,2019-07-27,42.03661327231121
814,2019-08-03,42.80091533180777
815,2019-08-10,42.80091533180777
816,2019-08-17,44.32951945080091
817,2019-08-24,43.565217391304344
818,2019-08-31,42.03661327231121
819,2019-09-07,42.03661327231121
820,2019-09-14,42.03661327231121
821,2019-09-21,42.80091533180777
822,2019-09-28,42.80091533180777
823,2019-10-05,44.32951945080091
824,2019-10-12,45.093821510297474
825,2019-10-19,44.32951945080091
826,2019-10-26,46.62242562929061
827,2019-11-02,46.62242562929061
828,2019-11-09,48.15102974828374
829,2019-11-16,52.73684210526315
830,2019-11-23,68.02288329519449
831,2019-11-30,45.093821510297474
832,2019-12-07,48.15102974828374
833,2019-12-14,59.615560640732255
834,2019-12-21,76.43020594965672
835,2019-12-28,57.322654462242554
836,2020-01-04,48.91533180778031
837,2020-01-11,48.91533180778031
838,2020-01-18,46.62242562929061
839,2020-01-25,44.329519450800916
840,2020-02-01,44.329519450800916
841,2020-02-08,44.329519450800916
842,2020-02-15,44.329519450800916
843,2020-02-22,45.2932046562531
844,2020-02-29,43.365834245348715
845,2020-03-07,44.329519450800916
846,2020-03-14,53.00268629987066
847,2020-03-21,73.24007561436673
848,2020-03-28,85.76798328524524
849,2020-04-04,96.36852054521937
850,2020-04-11,95.40483533976717
851,2020-04-18,90.5864093125062
