,Search Term,intensive animal farming
73,2005-05-21,20.139412735681145
74,2005-05-28,19.538236236108574
75,2005-06-04,14.728824239528002
76,2005-06-11,11.722941741665144
77,2005-06-18,8.717059243802286
78,2005-06-25,6.913529745084572
79,2005-07-02,7.214117994870857
80,2005-07-09,9.017647493588573
81,2005-07-16,9.017647493588573
82,2005-07-23,7.214117994870857
83,2005-07-30,5.711176745939429
84,2005-08-06,7.214117994870857
85,2005-08-13,7.514706244657143
86,2005-08-20,6.011764995725715
87,2005-08-27,9.318235743374858
88,2005-09-03,9.919412242947429
89,2005-09-10,15.63058898888686
90,2005-09-17,12.02352999145143
91,2005-09-24,16.532353738245714
92,2005-10-01,12.925294740810287
93,2005-10-08,16.832941988032
94,2005-10-15,14.728824239528002
95,2005-10-22,15.63058898888686
96,2005-10-29,16.832941988032
97,2005-11-05,20.740589235253715
98,2005-11-12,16.832941988032
99,2005-11-19,18.035294987177146
100,2005-11-26,21.041177485040002
101,2005-12-03,12.925294740810287
102,2005-12-10,13.22588299059657
103,2005-12-17,6.913529745084572
104,2005-12-24,0.0
105,2005-12-31,8.717059243802286
106,2006-01-07,17.133530237818288
107,2006-01-14,12.624706491023998
108,2006-01-21,15.029412489314286
109,2006-01-28,14.127647739955428
110,2006-02-04,15.029412489314286
111,2006-02-11,15.63058898888686
112,2006-02-18,11.722941741665144
113,2006-02-25,12.324118241237715
114,2006-03-04,16.532353738245714
115,2006-03-11,15.029412489314286
116,2006-03-18,12.624706491023998
117,2006-03-25,10.821176992306286
118,2006-04-01,7.514706244657143
119,2006-04-08,12.02352999145143
120,2006-04-15,12.624706491023998
121,2006-04-22,15.330000739100571
122,2006-04-29,14.428235989741713
123,2006-05-06,13.827059490169145
124,2006-05-13,10.520588742520001
125,2006-05-20,13.526471240382856
126,2006-05-27,13.827059490169145
127,2006-06-03,11.722941741665144
128,2006-06-10,9.618823993161143
129,2006-06-17,9.618823993161143
130,2006-06-24,9.017647493588573
131,2006-07-01,7.81529449444343
132,2006-07-08,6.612941495298285
133,2006-07-15,4.809411996580572
134,2006-07-22,4.809411996580572
135,2006-07-29,5.410588496153143
136,2006-08-05,5.410588496153143
137,2006-08-12,6.612941495298285
138,2006-08-19,4.809411996580572
139,2006-08-26,6.913529745084572
140,2006-09-02,8.115882744229715
141,2006-09-09,10.821176992306286
142,2006-09-16,12.324118241237715
143,2006-09-23,11.422353491878859
144,2006-09-30,13.526471240382856
145,2006-10-07,10.220000492733714
146,2006-10-14,9.318235743374858
147,2006-10-21,13.22588299059657
148,2006-10-28,9.919412242947429
149,2006-11-04,12.324118241237715
150,2006-11-11,13.526471240382856
151,2006-11-18,8.717059243802286
152,2006-11-25,14.127647739955428
153,2006-12-02,18.636471486749716
154,2006-12-09,13.526471240382856
155,2006-12-16,2.7052942480765716
156,2006-12-23,6.011764995725715
157,2006-12-30,6.612941495298285
158,2007-01-06,11.422353491878859
159,2007-01-13,10.821176992306286
160,2007-01-20,11.422353491878859
161,2007-01-27,11.422353491878859
162,2007-02-03,14.428235989741713
163,2007-02-10,10.520588742520001
164,2007-02-17,10.821176992306286
165,2007-02-24,14.728824239528002
166,2007-03-03,13.827059490169145
167,2007-03-10,15.931177238673143
168,2007-03-17,13.526471240382856
169,2007-03-24,12.324118241237715
170,2007-03-31,12.02352999145143
171,2007-04-07,12.324118241237715
172,2007-04-14,12.925294740810287
173,2007-04-21,18.035294987177146
174,2007-04-28,13.22588299059657
175,2007-05-05,14.728824239528002
176,2007-05-12,12.324118241237715
177,2007-05-19,13.526471240382856
178,2007-05-26,9.919412242947429
179,2007-06-02,12.324118241237715
180,2007-06-09,11.422353491878859
181,2007-06-16,9.318235743374858
182,2007-06-23,10.520588742520001
183,2007-06-30,7.514706244657143
184,2007-07-07,5.711176745939429
185,2007-07-14,6.312353245511999
186,2007-07-21,4.809411996580572
187,2007-07-28,6.011764995725715
188,2007-08-04,5.410588496153143
189,2007-08-11,6.612941495298285
190,2007-08-18,4.809411996580572
191,2007-08-25,9.017647493588573
192,2007-09-01,9.017647493588573
193,2007-09-08,10.220000492733714
194,2007-09-15,12.925294740810287
195,2007-09-22,11.121765242092572
196,2007-09-29,11.422353491878859
197,2007-10-06,11.422353491878859
198,2007-10-13,9.618823993161143
199,2007-10-20,13.22588299059657
200,2007-10-27,14.127647739955428
201,2007-11-03,14.728824239528002
202,2007-11-10,16.532353738245714
203,2007-11-17,13.526471240382856
204,2007-11-24,16.23176548845943
205,2007-12-01,15.63058898888686
206,2007-12-08,9.919412242947429
207,2007-12-15,6.612941495298285
208,2007-12-22,3.0058824978628573
209,2007-12-29,6.312353245511999
210,2008-01-05,9.618823993161143
211,2008-01-12,12.324118241237715
212,2008-01-19,9.919412242947429
213,2008-01-26,10.821176992306286
214,2008-02-02,12.02352999145143
215,2008-02-09,11.422353491878859
216,2008-02-16,13.827059490169145
217,2008-02-23,12.925294740810287
218,2008-03-01,14.127647739955428
219,2008-03-08,13.827059490169145
220,2008-03-15,10.220000492733714
221,2008-03-22,10.220000492733714
222,2008-03-29,11.722941741665144
223,2008-04-05,12.624706491023998
224,2008-04-12,14.728824239528002
225,2008-04-19,14.127647739955428
226,2008-04-26,12.324118241237715
227,2008-05-03,10.520588742520001
228,2008-05-10,11.722941741665144
229,2008-05-17,12.324118241237715
230,2008-05-24,10.520588742520001
231,2008-05-31,10.220000492733714
232,2008-06-07,8.416470994016
233,2008-06-14,9.919412242947429
234,2008-06-21,9.017647493588573
235,2008-06-28,8.416470994016
236,2008-07-05,6.913529745084572
237,2008-07-12,7.214117994870857
238,2008-07-19,4.508823746794286
239,2008-07-26,5.711176745939429
240,2008-08-02,5.410588496153143
241,2008-08-09,6.011764995725715
242,2008-08-16,6.612941495298285
243,2008-08-23,6.011764995725715
244,2008-08-30,6.312353245511999
245,2008-09-06,7.514706244657143
246,2008-09-13,9.017647493588573
247,2008-09-20,9.919412242947429
248,2008-09-27,10.520588742520001
249,2008-10-04,10.520588742520001
250,2008-10-11,12.02352999145143
251,2008-10-18,12.02352999145143
252,2008-10-25,11.422353491878859
253,2008-11-01,12.324118241237715
254,2008-11-08,13.22588299059657
255,2008-11-15,14.428235989741713
256,2008-11-22,8.416470994016
257,2008-11-29,13.670531968391034
258,2008-12-06,11.552562226809323
259,2008-12-13,9.24204978144746
260,2008-12-20,3.6583113718229523
261,2008-12-27,3.6583113718229523
262,2009-01-03,8.664421670106993
263,2009-01-10,10.204763300348237
264,2009-01-17,9.24204978144746
265,2009-01-24,9.62713518900777
266,2009-01-31,7.12408003986575
267,2009-02-07,10.39730600412839
268,2009-02-14,10.589848707908546
269,2009-02-21,10.589848707908546
270,2009-02-28,11.745104930589479
271,2009-03-07,13.670531968391034
272,2009-03-14,14.440702783511652
273,2009-03-21,12.900361153270412
274,2009-03-28,10.974934115468857
275,2009-04-04,12.5152757457101
276,2009-04-11,10.974934115468857
277,2009-04-18,13.670531968391034
278,2009-04-25,19.25427037801554
279,2009-05-02,15.403416302412431
280,2009-05-09,13.092903857050567
281,2009-05-16,12.13019033814979
282,2009-05-23,10.012220596568081
283,2009-05-30,10.974934115468857
284,2009-06-06,9.62713518900777
285,2009-06-13,9.049507077667304
286,2009-06-20,7.316622743645905
287,2009-06-27,7.89425085498637
288,2009-07-04,6.161366520964973
289,2009-07-11,5.776281113404662
290,2009-07-18,5.776281113404662
291,2009-07-25,6.546451928525284
292,2009-08-01,5.583738409624506
293,2009-08-08,6.353909224745129
294,2009-08-15,7.316622743645905
295,2009-08-22,7.316622743645905
296,2009-08-29,6.9315373360855945
297,2009-09-05,6.161366520964973
298,2009-09-12,10.204763300348237
299,2009-09-19,9.62713518900777
300,2009-09-26,7.89425085498637
301,2009-10-03,13.092903857050567
302,2009-10-10,13.47798926461088
303,2009-10-17,12.5152757457101
304,2009-10-24,14.055617375951346
305,2009-10-31,14.055617375951346
306,2009-11-07,16.558672525093364
307,2009-11-14,16.943757932653675
308,2009-11-21,15.01833089485212
309,2009-11-28,16.943757932653675
310,2009-12-05,15.595959006192587
311,2009-12-12,10.589848707908546
312,2009-12-19,5.776281113404662
313,2009-12-26,5.968823817184817
314,2010-01-02,9.819677892787926
315,2010-01-09,10.974934115468857
316,2010-01-16,12.322733041929945
317,2010-01-23,10.782391411688701
318,2010-01-30,11.167476819249012
319,2010-02-06,12.5152757457101
320,2010-02-13,11.360019523029168
321,2010-02-20,12.322733041929945
322,2010-02-27,13.670531968391034
323,2010-03-06,14.825788191071965
324,2010-03-13,13.47798926461088
325,2010-03-20,16.36612982131321
326,2010-03-27,11.360019523029168
327,2010-04-03,15.01833089485212
328,2010-04-10,16.173587117533053
329,2010-04-17,17.713928747774297
330,2010-04-24,17.52138604399414
331,2010-05-01,16.943757932653675
332,2010-05-08,14.440702783511652
333,2010-05-15,13.863074672171189
334,2010-05-22,11.552562226809323
335,2010-05-29,10.39730600412839
336,2010-06-05,9.434592485227615
337,2010-06-12,7.12408003986575
338,2010-06-19,7.316622743645905
339,2010-06-26,7.89425085498637
340,2010-07-03,6.546451928525284
341,2010-07-10,6.73899463230544
342,2010-07-17,7.50916544742606
343,2010-07-24,6.9315373360855945
344,2010-07-31,5.391195705844351
345,2010-08-07,7.12408003986575
346,2010-08-14,6.9315373360855945
347,2010-08-21,8.279336262546682
348,2010-08-28,8.856964373887148
349,2010-09-04,9.24204978144746
350,2010-09-11,9.62713518900777
351,2010-09-18,9.434592485227615
352,2010-09-25,12.322733041929945
353,2010-10-02,11.937647634369634
354,2010-10-09,11.937647634369634
355,2010-10-16,11.552562226809323
356,2010-10-23,13.28544656083072
357,2010-10-30,15.403416302412431
358,2010-11-06,15.403416302412431
359,2010-11-13,15.981044413752898
360,2010-11-20,13.863074672171189
361,2010-11-27,17.328843340213986
362,2010-12-04,14.63324548729181
363,2010-12-11,11.937647634369634
364,2010-12-18,6.353909224745129
365,2010-12-25,6.161366520964973
366,2011-01-01,9.24204978144746
367,2011-01-08,12.900361153270412
368,2011-01-15,13.47798926461088
369,2011-01-22,11.745104930589479
370,2011-01-29,12.13019033814979
371,2011-02-05,13.47798926461088
372,2011-02-12,13.47798926461088
373,2011-02-19,13.28544656083072
374,2011-02-26,14.2481600797315
375,2011-03-05,11.937647634369634
376,2011-03-12,12.322733041929945
377,2011-03-19,14.440702783511652
378,2011-03-26,13.092903857050567
379,2011-04-02,14.2481600797315
380,2011-04-09,13.092903857050567
381,2011-04-16,12.322733041929945
382,2011-04-23,13.863074672171189
383,2011-04-30,14.440702783511652
384,2011-05-07,13.863074672171189
385,2011-05-14,12.5152757457101
386,2011-05-21,13.28544656083072
387,2011-05-28,9.434592485227615
388,2011-06-04,9.62713518900777
389,2011-06-11,9.819677892787926
390,2011-06-18,8.471878966326837
391,2011-06-25,8.471878966326837
392,2011-07-02,7.50916544742606
393,2011-07-09,6.546451928525284
394,2011-07-16,6.546451928525284
395,2011-07-23,5.776281113404662
396,2011-07-30,5.391195705844351
397,2011-08-06,5.968823817184817
398,2011-08-13,5.968823817184817
399,2011-08-20,6.9315373360855945
400,2011-08-27,7.50916544742606
401,2011-09-03,8.086793558766527
402,2011-09-10,9.819677892787926
403,2011-09-17,10.204763300348237
404,2011-09-24,9.819677892787926
405,2011-10-01,11.360019523029168
406,2011-10-08,10.39730600412839
407,2011-10-15,12.13019033814979
408,2011-10-22,11.937647634369634
409,2011-10-29,13.670531968391034
410,2011-11-05,13.28544656083072
411,2011-11-12,14.825788191071965
412,2011-11-19,13.092903857050567
413,2011-11-26,15.595959006192587
414,2011-12-03,14.055617375951346
415,2011-12-10,12.322733041929945
416,2011-12-17,7.12408003986575
417,2011-12-24,5.198653002064195
418,2011-12-31,7.89425085498637
419,2012-01-07,10.589848707908546
420,2012-01-14,10.974934115468857
421,2012-01-21,14.63324548729181
422,2012-01-28,12.707818449490258
423,2012-02-04,11.552562226809323
424,2012-02-11,11.745104930589479
425,2012-02-18,11.937647634369634
426,2012-02-25,13.47798926461088
427,2012-03-03,12.5152757457101
428,2012-03-10,12.707818449490258
429,2012-03-17,12.5152757457101
430,2012-03-24,11.745104930589479
431,2012-03-31,9.819677892787926
432,2012-04-07,12.900361153270412
433,2012-04-14,15.210873598632277
434,2012-04-21,14.63324548729181
435,2012-04-28,12.900361153270412
436,2012-05-05,12.707818449490258
437,2012-05-12,12.13019033814979
438,2012-05-19,10.39730600412839
439,2012-05-26,9.434592485227615
440,2012-06-02,8.279336262546682
441,2012-06-09,9.819677892787926
442,2012-06-16,7.50916544742606
443,2012-06-23,7.7017081512062155
444,2012-06-30,7.12408003986575
445,2012-07-07,6.546451928525284
446,2012-07-14,6.353909224745129
447,2012-07-21,6.161366520964973
448,2012-07-28,6.161366520964973
449,2012-08-04,5.583738409624506
450,2012-08-11,5.583738409624506
451,2012-08-18,6.161366520964973
452,2012-08-25,7.316622743645905
453,2012-09-01,7.316622743645905
454,2012-09-08,7.7017081512062155
455,2012-09-15,9.434592485227615
456,2012-09-22,9.049507077667304
457,2012-09-29,9.434592485227615
458,2012-10-06,9.819677892787926
459,2012-10-13,11.552562226809323
460,2012-10-20,12.13019033814979
461,2012-10-27,10.39730600412839
462,2012-11-03,11.360019523029168
463,2012-11-10,12.322733041929945
464,2012-11-17,11.360019523029168
465,2012-11-24,13.23915580626337
466,2012-12-01,12.83796926667963
467,2012-12-08,11.032629838552808
468,2012-12-15,8.625510601050376
469,2012-12-22,5.416018284380469
470,2012-12-29,6.418984633339815
471,2013-01-05,9.628476950009723
472,2013-01-12,10.23025675938533
473,2013-01-19,10.832036568760937
474,2013-01-26,10.23025675938533
475,2013-02-02,11.634409647928415
476,2013-02-09,11.433816378136546
477,2013-02-16,10.832036568760937
478,2013-02-23,12.83796926667963
479,2013-03-02,11.634409647928415
480,2013-03-09,11.835002917720285
481,2013-03-16,12.637375996887762
482,2013-03-23,10.4308500291772
483,2013-03-30,10.631443298969069
484,2013-04-06,12.236189457304024
485,2013-04-13,12.83796926667963
486,2013-04-20,13.038562536471499
487,2013-04-27,12.035596187512153
488,2013-05-04,11.634409647928415
489,2013-05-11,11.032629838552808
490,2013-05-18,10.23025675938533
491,2013-05-25,11.233223108344676
492,2013-06-01,10.029663489593462
493,2013-06-08,8.826103870842246
494,2013-06-15,8.424917331258508
495,2013-06-22,9.427883680217853
496,2013-06-29,7.2213577125072925
497,2013-07-06,7.2213577125072925
498,2013-07-13,6.619577903131685
499,2013-07-20,7.2213577125072925
500,2013-07-27,7.2213577125072925
501,2013-08-03,8.424917331258508
502,2013-08-10,7.020764442715423
503,2013-08-17,8.023730791674769
504,2013-08-24,8.826103870842246
505,2013-08-31,7.62254425209103
506,2013-09-07,9.427883680217853
507,2013-09-14,11.835002917720285
508,2013-09-21,10.23025675938533
509,2013-09-28,10.029663489593462
510,2013-10-05,10.631443298969069
511,2013-10-12,10.029663489593462
512,2013-10-19,10.832036568760937
513,2013-10-26,12.236189457304024
514,2013-11-02,12.436782727095892
515,2013-11-09,13.038562536471499
516,2013-11-16,13.840935615638978
517,2013-11-23,13.23915580626337
518,2013-11-30,13.64034234584711
519,2013-12-07,12.236189457304024
520,2013-12-14,10.631443298969069
521,2013-12-21,4.814238475004862
522,2013-12-28,6.619577903131685
523,2014-01-04,10.029663489593462
524,2014-01-11,11.433816378136546
525,2014-01-18,11.032629838552808
526,2014-01-25,12.236189457304024
527,2014-02-01,12.236189457304024
528,2014-02-08,11.835002917720285
529,2014-02-15,12.035596187512153
530,2014-02-22,13.038562536471499
531,2014-03-01,12.436782727095892
532,2014-03-08,12.83796926667963
533,2014-03-15,13.038562536471499
534,2014-03-22,12.83796926667963
535,2014-03-29,13.23915580626337
536,2014-04-05,13.439749076055238
537,2014-04-12,11.433816378136546
538,2014-04-19,13.439749076055238
539,2014-04-26,15.445681773973929
540,2014-05-03,15.24508850418206
541,2014-05-10,13.64034234584711
542,2014-05-17,13.439749076055238
543,2014-05-24,11.835002917720285
544,2014-05-31,12.236189457304024
545,2014-06-07,10.23025675938533
546,2014-06-14,8.625510601050376
547,2014-06-21,9.628476950009723
548,2014-06-28,8.023730791674769
549,2014-07-05,7.62254425209103
550,2014-07-12,7.8231375218829005
551,2014-07-19,8.224324061466639
552,2014-07-26,7.62254425209103
553,2014-08-02,9.227290410425985
554,2014-08-09,7.62254425209103
555,2014-08-16,7.62254425209103
556,2014-08-23,8.224324061466639
557,2014-08-30,7.421950982299162
558,2014-09-06,9.628476950009723
559,2014-09-13,9.628476950009723
560,2014-09-20,10.029663489593462
561,2014-09-27,10.029663489593462
562,2014-10-04,11.233223108344676
563,2014-10-11,11.032629838552808
564,2014-10-18,11.433816378136546
565,2014-10-25,12.236189457304024
566,2014-11-01,12.035596187512153
567,2014-11-08,13.64034234584711
568,2014-11-15,14.442715425014585
569,2014-11-22,11.634409647928415
570,2014-11-29,14.242122155222713
571,2014-12-06,13.64034234584711
572,2014-12-13,11.032629838552808
573,2014-12-20,6.218391363547946
574,2014-12-27,8.424917331258508
575,2015-01-03,10.23025675938533
576,2015-01-10,13.23915580626337
577,2015-01-17,11.032629838552808
578,2015-01-24,12.236189457304024
579,2015-01-31,11.233223108344676
580,2015-02-07,11.433816378136546
581,2015-02-14,11.433816378136546
582,2015-02-21,13.840935615638978
583,2015-02-28,16.047461583349538
584,2015-03-07,15.24508850418206
585,2015-03-14,13.038562536471499
586,2015-03-21,13.439749076055238
587,2015-03-28,11.032629838552808
588,2015-04-04,12.83796926667963
589,2015-04-11,13.439749076055238
590,2015-04-18,14.843901964598324
591,2015-04-25,13.439749076055238
592,2015-05-02,14.643308694806453
593,2015-05-09,13.64034234584711
594,2015-05-16,13.64034234584711
595,2015-05-23,11.634409647928415
596,2015-05-30,12.637375996887762
597,2015-06-06,20.059326979186924
598,2015-06-13,14.643308694806453
599,2015-06-20,11.835002917720285
600,2015-06-27,12.637375996887762
601,2015-07-04,10.029663489593462
602,2015-07-11,10.029663489593462
603,2015-07-18,9.227290410425985
604,2015-07-25,9.026697140634115
605,2015-08-01,8.826103870842246
606,2015-08-08,8.625510601050376
607,2015-08-15,8.023730791674769
608,2015-08-22,8.424917331258508
609,2015-08-29,9.026697140634115
610,2015-09-05,8.826103870842246
611,2015-09-12,10.4308500291772
612,2015-09-19,13.439749076055238
613,2015-09-26,13.840935615638978
614,2015-10-03,13.038562536471499
615,2015-10-10,13.840935615638978
616,2015-10-17,13.840935615638978
617,2015-10-24,16.248054853141408
618,2015-10-31,16.248054853141408
619,2015-11-07,13.64034234584711
620,2015-11-14,15.24508850418206
621,2015-11-21,13.439749076055238
622,2015-11-28,17.652207741684492
623,2015-12-05,16.248054853141408
624,2015-12-12,15.24508850418206
625,2015-12-19,7.8231375218829005
626,2015-12-26,8.023730791674769
627,2016-01-02,12.236189457304024
628,2016-01-09,15.445681773973929
629,2016-01-16,13.038562536471499
630,2016-01-23,12.436782727095892
631,2016-01-30,13.038562536471499
632,2016-02-06,13.038562536471499
633,2016-02-13,12.436782727095892
634,2016-02-20,15.445681773973929
635,2016-02-27,14.242122155222713
636,2016-03-05,14.843901964598324
637,2016-03-12,13.840935615638978
638,2016-03-19,12.236189457304024
639,2016-03-26,13.23915580626337
640,2016-04-02,14.643308694806453
641,2016-04-09,16.649241392725145
642,2016-04-16,17.251021202100752
643,2016-04-23,16.649241392725145
644,2016-04-30,15.445681773973929
645,2016-05-07,15.445681773973929
646,2016-05-14,14.843901964598324
647,2016-05-21,13.038562536471499
648,2016-05-28,14.643308694806453
649,2016-06-04,12.436782727095892
650,2016-06-11,10.029663489593462
651,2016-06-18,10.029663489593462
652,2016-06-25,7.8231375218829005
653,2016-07-02,8.224324061466639
654,2016-07-09,6.820171172923555
655,2016-07-16,7.62254425209103
656,2016-07-23,6.619577903131685
657,2016-07-30,7.020764442715423
658,2016-08-06,5.616611554172338
659,2016-08-13,6.418984633339815
660,2016-08-20,7.2213577125072925
661,2016-08-27,8.224324061466639
662,2016-09-03,8.224324061466639
663,2016-09-10,9.628476950009723
664,2016-09-17,10.029663489593462
665,2016-09-24,10.4308500291772
666,2016-10-01,10.832036568760937
667,2016-10-08,11.433816378136546
668,2016-10-15,12.236189457304024
669,2016-10-22,13.64034234584711
670,2016-10-29,15.646275043765801
671,2016-11-05,16.649241392725145
672,2016-11-12,17.652207741684492
673,2016-11-19,15.24508850418206
674,2016-11-26,17.0188679245283
675,2016-12-03,17.433962264150942
676,2016-12-10,15.358490566037734
677,2016-12-17,9.754716981132075
678,2016-12-24,8.50943396226415
679,2016-12-31,9.754716981132075
680,2017-01-07,14.113207547169813
681,2017-01-14,13.075471698113205
682,2017-01-21,15.566037735849056
683,2017-01-28,15.566037735849056
684,2017-02-04,13.905660377358489
685,2017-02-11,14.113207547169813
686,2017-02-18,13.905660377358489
687,2017-02-25,15.773584905660377
688,2017-03-04,15.981132075471697
689,2017-03-11,16.81132075471698
690,2017-03-18,18.056603773584904
691,2017-03-25,17.641509433962263
692,2017-04-01,17.22641509433962
693,2017-04-08,14.735849056603772
694,2017-04-15,15.566037735849056
695,2017-04-22,17.22641509433962
696,2017-04-29,16.60377358490566
697,2017-05-06,17.433962264150942
698,2017-05-13,19.30188679245283
699,2017-05-20,17.849056603773583
700,2017-05-27,17.641509433962263
701,2017-06-03,14.735849056603772
702,2017-06-10,14.528301886792452
703,2017-06-17,14.113207547169813
704,2017-06-24,12.867924528301886
705,2017-07-01,12.245283018867923
706,2017-07-08,12.037735849056602
707,2017-07-15,12.452830188679243
708,2017-07-22,12.037735849056602
709,2017-07-29,11.20754716981132
710,2017-08-05,14.113207547169813
711,2017-08-12,12.037735849056602
712,2017-08-19,11.415094339622641
713,2017-08-26,11.622641509433961
714,2017-09-02,12.245283018867923
715,2017-09-09,13.075471698113205
716,2017-09-16,13.49056603773585
717,2017-09-23,13.283018867924525
718,2017-09-30,14.113207547169813
719,2017-10-07,13.69811320754717
720,2017-10-14,13.69811320754717
721,2017-10-21,14.113207547169813
722,2017-10-28,16.60377358490566
723,2017-11-04,15.773584905660377
724,2017-11-11,17.433962264150942
725,2017-11-18,16.60377358490566
726,2017-11-25,18.679245283018865
727,2017-12-02,20.132075471698112
728,2017-12-09,16.188679245283016
729,2017-12-16,12.452830188679243
730,2017-12-23,9.754716981132075
731,2017-12-30,11.20754716981132
732,2018-01-06,14.528301886792452
733,2018-01-13,15.566037735849056
734,2018-01-20,13.283018867924525
735,2018-01-27,15.773584905660377
736,2018-02-03,14.735849056603772
737,2018-02-10,20.754716981132074
738,2018-02-17,17.22641509433962
739,2018-02-24,16.188679245283016
740,2018-03-03,16.39622641509434
741,2018-03-10,17.0188679245283
742,2018-03-17,17.641509433962263
743,2018-03-24,16.188679245283016
744,2018-03-31,16.60377358490566
745,2018-04-07,18.264150943396224
746,2018-04-14,18.264150943396224
747,2018-04-21,18.471698113207545
748,2018-04-28,16.60377358490566
749,2018-05-05,17.433962264150942
750,2018-05-12,17.433962264150942
751,2018-05-19,16.60377358490566
752,2018-05-26,15.566037735849056
753,2018-06-02,15.566037735849056
754,2018-06-09,14.943396226415093
755,2018-06-16,12.867924528301886
756,2018-06-23,11.830188679245282
757,2018-06-30,10.999999999999998
758,2018-07-07,10.584905660377357
759,2018-07-14,10.584905660377357
760,2018-07-21,10.584905660377357
761,2018-07-28,11.20754716981132
762,2018-08-04,12.245283018867923
763,2018-08-11,12.452830188679243
764,2018-08-18,13.075471698113205
765,2018-08-25,12.452830188679243
766,2018-09-01,12.037735849056602
767,2018-09-08,13.075471698113205
768,2018-09-15,15.981132075471697
769,2018-09-22,16.188679245283016
770,2018-09-29,14.943396226415093
771,2018-10-06,15.773584905660377
772,2018-10-13,16.39622641509434
773,2018-10-20,15.566037735849056
774,2018-10-27,15.150943396226413
775,2018-11-03,17.849056603773583
776,2018-11-10,16.81132075471698
777,2018-11-17,15.358490566037734
778,2018-11-24,18.471698113207545
779,2018-12-01,18.471698113207545
780,2018-12-08,17.641509433962263
781,2018-12-15,12.867924528301886
782,2018-12-22,8.716981132075471
783,2018-12-29,10.792452830188678
784,2019-01-05,14.320754716981131
785,2019-01-12,15.981132075471697
786,2019-01-19,14.528301886792452
787,2019-01-26,15.773584905660377
788,2019-02-02,15.150943396226413
789,2019-02-09,15.566037735849056
790,2019-02-16,14.528301886792452
791,2019-02-23,16.188679245283016
792,2019-03-02,14.943396226415093
793,2019-03-09,15.358490566037734
794,2019-03-16,15.981132075471697
795,2019-03-23,15.773584905660377
796,2019-03-30,16.188679245283016
797,2019-04-06,14.735849056603772
798,2019-04-13,13.69811320754717
799,2019-04-20,13.49056603773585
800,2019-04-27,15.773584905660377
801,2019-05-04,16.188679245283016
802,2019-05-11,15.773584905660377
803,2019-05-18,15.566037735849056
804,2019-05-25,13.69811320754717
805,2019-06-01,14.320754716981131
806,2019-06-08,12.660377358490566
807,2019-06-15,12.452830188679243
808,2019-06-22,11.830188679245282
809,2019-06-29,11.415094339622641
810,2019-07-06,10.999999999999998
811,2019-07-13,10.169811320754716
812,2019-07-20,9.962264150943396
813,2019-07-27,10.584905660377357
814,2019-08-03,10.792452830188678
815,2019-08-10,11.415094339622641
816,2019-08-17,12.867924528301886
817,2019-08-24,12.452830188679243
818,2019-08-31,14.943396226415093
819,2019-09-07,12.867924528301886
820,2019-09-14,13.69811320754717
821,2019-09-21,13.69811320754717
822,2019-09-28,13.69811320754717
