,Search Term,climate
111,2006-02-11,7.989814736710758
112,2006-02-18,7.886050908961267
113,2006-02-25,8.71616153095719
114,2006-03-04,8.301106219959228
115,2006-03-11,8.50863387545821
116,2006-03-18,8.301106219959228
117,2006-03-25,7.886050908961267
118,2006-04-01,7.782287081211776
119,2006-04-08,7.055940286965344
120,2006-04-15,7.263467942464326
121,2006-04-22,7.989814736710758
122,2006-04-29,7.886050908961267
123,2006-05-06,8.093578564460248
124,2006-05-13,8.40487004770872
125,2006-05-20,8.301106219959228
126,2006-05-27,7.782287081211776
127,2006-06-03,7.782287081211776
128,2006-06-10,6.848412631466365
129,2006-06-17,6.122065837219932
130,2006-06-24,5.914538181720951
131,2006-07-01,5.603246698472479
132,2006-07-08,5.499482870722989
133,2006-07-15,5.7070105262219695
134,2006-07-22,6.225829664969422
135,2006-07-29,5.603246698472479
136,2006-08-05,5.7070105262219695
137,2006-08-12,5.603246698472479
138,2006-08-19,6.122065837219932
139,2006-08-26,6.744648803716874
140,2006-09-02,6.848412631466365
141,2006-09-09,7.367231770213816
142,2006-09-16,7.263467942464326
143,2006-09-23,7.782287081211776
144,2006-09-30,7.782287081211776
145,2006-10-07,8.19734239220974
146,2006-10-14,7.989814736710758
147,2006-10-21,8.301106219959228
148,2006-10-28,9.131216841955151
149,2006-11-04,8.6123977032077
150,2006-11-11,9.234980669704642
151,2006-11-18,8.50863387545821
152,2006-11-25,8.50863387545821
153,2006-12-02,8.40487004770872
154,2006-12-09,7.782287081211776
155,2006-12-16,6.433357320468403
156,2006-12-23,5.914538181720951
157,2006-12-30,6.537121148217893
158,2007-01-06,8.81992535870668
159,2007-01-13,9.338744497454133
160,2007-01-20,9.546272152953113
161,2007-01-27,10.376382774949036
162,2007-02-03,9.857563636201585
163,2007-02-10,9.027453014205662
164,2007-02-17,8.19734239220974
165,2007-02-24,8.71616153095719
166,2007-03-03,8.81992535870668
167,2007-03-10,8.81992535870668
168,2007-03-17,8.19734239220974
169,2007-03-24,8.6123977032077
170,2007-03-31,7.574759425712798
171,2007-04-07,8.19734239220974
172,2007-04-14,8.71616153095719
173,2007-04-21,9.027453014205662
174,2007-04-28,8.6123977032077
175,2007-05-05,8.71616153095719
176,2007-05-12,8.81992535870668
177,2007-05-19,9.027453014205662
178,2007-05-26,8.71616153095719
179,2007-06-02,8.301106219959228
180,2007-06-09,7.678523253462287
181,2007-06-16,6.952176459215854
182,2007-06-23,6.433357320468403
183,2007-06-30,6.329593492718912
184,2007-07-07,6.329593492718912
185,2007-07-14,6.018302009470441
186,2007-07-21,6.225829664969422
187,2007-07-28,6.225829664969422
188,2007-08-04,6.329593492718912
189,2007-08-11,7.055940286965344
190,2007-08-18,8.093578564460248
191,2007-08-25,7.159704114714835
192,2007-09-01,8.6123977032077
193,2007-09-08,7.574759425712798
194,2007-09-15,8.19734239220974
195,2007-09-22,8.50863387545821
196,2007-09-29,8.71616153095719
197,2007-10-06,8.923689186456171
198,2007-10-13,9.234980669704642
199,2007-10-20,9.961327463951076
200,2007-10-27,9.131216841955151
201,2007-11-03,9.338744497454133
202,2007-11-10,9.338744497454133
203,2007-11-17,9.546272152953113
204,2007-11-24,8.81992535870668
205,2007-12-01,9.131216841955151
206,2007-12-08,9.131216841955151
207,2007-12-15,7.055940286965344
208,2007-12-22,5.8107743539714605
209,2007-12-29,7.886050908961267
210,2008-01-05,8.6123977032077
211,2008-01-12,8.71616153095719
212,2008-01-19,8.81992535870668
213,2008-01-26,8.71616153095719
214,2008-02-02,7.782287081211776
215,2008-02-09,8.093578564460248
216,2008-02-16,8.093578564460248
217,2008-02-23,8.301106219959228
218,2008-03-01,8.40487004770872
219,2008-03-08,8.50863387545821
220,2008-03-15,7.470995597963307
221,2008-03-22,7.470995597963307
222,2008-03-29,7.989814736710758
223,2008-04-05,8.71616153095719
224,2008-04-12,8.50863387545821
225,2008-04-19,8.301106219959228
226,2008-04-26,8.50863387545821
227,2008-05-03,7.989814736710758
228,2008-05-10,8.923689186456171
229,2008-05-17,9.027453014205662
230,2008-05-24,8.50863387545821
231,2008-05-31,8.19734239220974
232,2008-06-07,7.782287081211776
233,2008-06-14,6.848412631466365
234,2008-06-21,6.744648803716874
235,2008-06-28,5.914538181720951
236,2008-07-05,6.744648803716874
237,2008-07-12,6.225829664969422
238,2008-07-19,6.640884975967383
239,2008-07-26,5.7070105262219695
240,2008-08-02,5.914538181720951
241,2008-08-09,6.329593492718912
242,2008-08-16,6.537121148217893
243,2008-08-23,7.574759425712798
244,2008-08-30,7.782287081211776
245,2008-09-06,9.027453014205662
246,2008-09-13,8.301106219959228
247,2008-09-20,8.19734239220974
248,2008-09-27,8.40487004770872
249,2008-10-04,8.81992535870668
250,2008-10-11,8.40487004770872
251,2008-10-18,8.40487004770872
252,2008-10-25,8.71616153095719
253,2008-11-01,8.40487004770872
254,2008-11-08,8.6123977032077
255,2008-11-15,8.71616153095719
256,2008-11-22,8.81992535870668
257,2008-11-29,8.363509640843537
258,2008-12-06,7.748545696663865
259,2008-12-13,7.379567330156061
260,2008-12-20,5.780661075288915
261,2008-12-27,5.90365386412485
262,2009-01-03,7.133581752484193
263,2009-01-10,8.363509640843537
264,2009-01-17,7.502560118991997
265,2009-01-24,7.994531274335734
266,2009-01-31,7.625552907827932
267,2009-02-07,7.625552907827932
268,2009-02-14,7.994531274335734
269,2009-02-21,7.133581752484193
270,2009-02-28,7.8715384854998005
271,2009-03-07,7.994531274335734
272,2009-03-14,7.502560118991997
273,2009-03-21,7.748545696663865
274,2009-03-28,7.748545696663865
275,2009-04-04,7.010588963648259
276,2009-04-11,7.625552907827932
277,2009-04-18,7.994531274335734
278,2009-04-25,7.379567330156061
279,2009-05-02,7.625552907827932
280,2009-05-09,7.994531274335734
281,2009-05-16,8.117524063171668
282,2009-05-23,7.994531274335734
283,2009-05-30,7.502560118991997
284,2009-06-06,6.887596174812324
285,2009-06-13,7.133581752484193
286,2009-06-20,6.887596174812324
287,2009-06-27,5.780661075288915
288,2009-07-04,6.149639441796719
289,2009-07-11,5.780661075288915
290,2009-07-18,6.3956250194685875
291,2009-07-25,6.0266466529607845
292,2009-08-01,5.780661075288915
293,2009-08-08,6.149639441796719
294,2009-08-15,6.518617808304522
295,2009-08-22,6.887596174812324
296,2009-08-29,8.855480796187274
297,2009-09-05,7.625552907827932
298,2009-09-12,7.8715384854998005
299,2009-09-19,8.732488007351341
300,2009-09-26,8.855480796187274
301,2009-10-03,9.101466373859143
302,2009-10-10,8.609495218515406
303,2009-10-17,9.716430318038816
304,2009-10-24,8.97847358502321
305,2009-10-31,9.716430318038816
306,2009-11-07,9.224459162695078
307,2009-11-14,9.347451951531012
308,2009-11-21,10.454387051054422
309,2009-11-28,11.315336572905961
310,2009-12-05,12.299278883593438
311,2009-12-12,10.70037262872629
312,2009-12-19,7.994531274335734
313,2009-12-26,7.256574541320128
314,2010-01-02,11.192343784070028
315,2010-01-09,11.438329361741896
316,2010-01-16,9.716430318038816
317,2010-01-23,8.609495218515406
318,2010-01-30,10.208401473382553
319,2010-02-06,9.716430318038816
320,2010-02-13,9.101466373859143
321,2010-02-20,9.59343752920288
322,2010-02-27,8.855480796187274
323,2010-03-06,9.101466373859143
324,2010-03-13,8.486502429679472
325,2010-03-20,8.240516852007604
326,2010-03-27,7.256574541320128
327,2010-04-03,7.502560118991997
328,2010-04-10,8.855480796187274
329,2010-04-17,9.101466373859143
330,2010-04-24,8.486502429679472
331,2010-05-01,7.8715384854998005
332,2010-05-08,8.240516852007604
333,2010-05-15,8.855480796187274
334,2010-05-22,8.117524063171668
335,2010-05-29,7.748545696663865
336,2010-06-05,7.256574541320128
337,2010-06-12,7.256574541320128
338,2010-06-19,6.0266466529607845
339,2010-06-26,6.887596174812324
340,2010-07-03,6.887596174812324
341,2010-07-10,6.7646033859763905
342,2010-07-17,7.256574541320128
343,2010-07-24,6.518617808304522
344,2010-07-31,6.3956250194685875
345,2010-08-07,6.518617808304522
346,2010-08-14,6.3956250194685875
347,2010-08-21,6.887596174812324
348,2010-08-28,7.379567330156061
349,2010-09-04,7.256574541320128
350,2010-09-11,7.133581752484193
351,2010-09-18,8.363509640843537
352,2010-09-25,8.117524063171668
353,2010-10-02,8.240516852007604
354,2010-10-09,7.994531274335734
355,2010-10-16,7.994531274335734
356,2010-10-23,7.8715384854998005
357,2010-10-30,8.609495218515406
358,2010-11-06,8.97847358502321
359,2010-11-13,8.240516852007604
360,2010-11-20,7.994531274335734
361,2010-11-27,8.609495218515406
362,2010-12-04,8.363509640843537
363,2010-12-11,7.994531274335734
364,2010-12-18,6.272632230632653
365,2010-12-25,6.7646033859763905
366,2011-01-01,7.748545696663865
367,2011-01-08,8.97847358502321
368,2011-01-15,8.240516852007604
369,2011-01-22,7.748545696663865
370,2011-01-29,10.085408684546618
371,2011-02-05,8.855480796187274
372,2011-02-12,7.502560118991997
373,2011-02-19,7.748545696663865
374,2011-02-26,7.379567330156061
375,2011-03-05,7.625552907827932
376,2011-03-12,7.8715384854998005
377,2011-03-19,7.8715384854998005
378,2011-03-26,7.8715384854998005
379,2011-04-02,7.625552907827932
380,2011-04-09,7.133581752484193
381,2011-04-16,6.7646033859763905
382,2011-04-23,6.887596174812324
383,2011-04-30,6.887596174812324
384,2011-05-07,7.625552907827932
385,2011-05-14,7.256574541320128
386,2011-05-21,7.256574541320128
387,2011-05-28,7.010588963648259
388,2011-06-04,6.641610597140455
389,2011-06-11,6.3956250194685875
390,2011-06-18,6.7646033859763905
391,2011-06-25,7.502560118991997
392,2011-07-02,6.518617808304522
393,2011-07-09,6.272632230632653
394,2011-07-16,6.0266466529607845
395,2011-07-23,6.0266466529607845
396,2011-07-30,6.518617808304522
397,2011-08-06,5.90365386412485
398,2011-08-13,6.518617808304522
399,2011-08-20,6.887596174812324
400,2011-08-27,7.010588963648259
401,2011-09-03,7.133581752484193
402,2011-09-10,7.256574541320128
403,2011-09-17,7.379567330156061
404,2011-09-24,7.379567330156061
405,2011-10-01,8.363509640843537
406,2011-10-08,8.609495218515406
407,2011-10-15,7.994531274335734
408,2011-10-22,8.240516852007604
409,2011-10-29,7.379567330156061
410,2011-11-05,8.363509640843537
411,2011-11-12,8.363509640843537
412,2011-11-19,7.8715384854998005
413,2011-11-26,9.224459162695078
414,2011-12-03,8.609495218515406
415,2011-12-10,7.994531274335734
416,2011-12-17,6.887596174812324
417,2011-12-24,5.657668286452981
418,2011-12-31,7.133581752484193
419,2012-01-07,8.240516852007604
420,2012-01-14,7.379567330156061
421,2012-01-21,7.502560118991997
422,2012-01-28,8.240516852007604
423,2012-02-04,8.855480796187274
424,2012-02-11,8.855480796187274
425,2012-02-18,7.8715384854998005
426,2012-02-25,7.256574541320128
427,2012-03-03,7.625552907827932
428,2012-03-10,7.256574541320128
429,2012-03-17,7.625552907827932
430,2012-03-24,7.133581752484193
431,2012-03-31,6.641610597140455
432,2012-04-07,7.133581752484193
433,2012-04-14,6.7646033859763905
434,2012-04-21,7.8715384854998005
435,2012-04-28,6.7646033859763905
436,2012-05-05,6.7646033859763905
437,2012-05-12,7.256574541320128
438,2012-05-19,7.625552907827932
439,2012-05-26,6.887596174812324
440,2012-06-02,6.887596174812324
441,2012-06-09,6.518617808304522
442,2012-06-16,7.010588963648259
443,2012-06-23,6.0266466529607845
444,2012-06-30,6.0266466529607845
445,2012-07-07,6.149639441796719
446,2012-07-14,5.90365386412485
447,2012-07-21,5.411682708781112
448,2012-07-28,5.534675497617046
449,2012-08-04,6.518617808304522
450,2012-08-11,7.010588963648259
451,2012-08-18,7.133581752484193
452,2012-08-25,6.7646033859763905
453,2012-09-01,6.887596174812324
454,2012-09-08,7.502560118991997
455,2012-09-15,7.502560118991997
456,2012-09-22,7.748545696663865
457,2012-09-29,7.502560118991997
458,2012-10-06,7.625552907827932
459,2012-10-13,7.994531274335734
460,2012-10-20,7.502560118991997
461,2012-10-27,8.117524063171668
462,2012-11-03,8.732488007351341
463,2012-11-10,8.117524063171668
464,2012-11-17,7.748545696663865
465,2012-11-24,7.882543103448277
466,2012-12-01,7.643678160919541
467,2012-12-08,7.643678160919541
468,2012-12-15,7.404813218390806
469,2012-12-22,6.6882183908045985
470,2012-12-29,8.121408045977013
471,2013-01-05,8.599137931034484
472,2013-01-12,9.076867816091955
473,2013-01-19,8.360272988505749
474,2013-01-26,7.643678160919541
475,2013-02-02,7.404813218390806
476,2013-02-09,7.643678160919541
477,2013-02-16,7.882543103448277
478,2013-02-23,7.16594827586207
479,2013-03-02,8.121408045977013
480,2013-03-09,8.121408045977013
481,2013-03-16,7.643678160919541
482,2013-03-23,7.16594827586207
483,2013-03-30,7.16594827586207
484,2013-04-06,7.16594827586207
485,2013-04-13,7.404813218390806
486,2013-04-20,7.643678160919541
487,2013-04-27,7.643678160919541
488,2013-05-04,7.16594827586207
489,2013-05-11,7.882543103448277
490,2013-05-18,7.404813218390806
491,2013-05-25,7.404813218390806
492,2013-06-01,6.927083333333334
493,2013-06-08,7.16594827586207
494,2013-06-15,7.643678160919541
495,2013-06-22,6.927083333333334
496,2013-06-29,6.6882183908045985
497,2013-07-06,6.927083333333334
498,2013-07-13,6.927083333333334
499,2013-07-20,7.16594827586207
500,2013-07-27,5.971623563218391
501,2013-08-03,6.449353448275863
502,2013-08-10,6.449353448275863
503,2013-08-17,6.927083333333334
504,2013-08-24,8.121408045977013
505,2013-08-31,8.360272988505749
506,2013-09-07,9.554597701149426
507,2013-09-14,10.98778735632184
508,2013-09-21,8.83800287356322
509,2013-09-28,8.599137931034484
510,2013-10-05,8.83800287356322
511,2013-10-12,8.83800287356322
512,2013-10-19,8.599137931034484
513,2013-10-26,9.076867816091955
514,2013-11-02,9.31573275862069
515,2013-11-09,11.226652298850576
516,2013-11-16,10.032327586206899
517,2013-11-23,10.748922413793105
518,2013-11-30,9.793462643678161
519,2013-12-07,9.554597701149426
520,2013-12-14,8.360272988505749
521,2013-12-21,9.076867816091955
522,2013-12-28,9.554597701149426
523,2014-01-04,11.226652298850576
524,2014-01-11,9.554597701149426
525,2014-01-18,11.226652298850576
526,2014-01-25,10.032327586206899
527,2014-02-01,10.271192528735634
528,2014-02-08,9.793462643678161
529,2014-02-15,8.599137931034484
530,2014-02-22,9.076867816091955
531,2014-03-01,9.793462643678161
532,2014-03-08,8.599137931034484
533,2014-03-15,8.121408045977013
534,2014-03-22,8.599137931034484
535,2014-03-29,9.076867816091955
536,2014-04-05,8.599137931034484
537,2014-04-12,8.121408045977013
538,2014-04-19,7.643678160919541
539,2014-04-26,8.83800287356322
540,2014-05-03,9.554597701149426
541,2014-05-10,9.554597701149426
542,2014-05-17,9.554597701149426
543,2014-05-24,9.31573275862069
544,2014-05-31,9.076867816091955
545,2014-06-07,8.360272988505749
546,2014-06-14,7.643678160919541
547,2014-06-21,7.404813218390806
548,2014-06-28,7.643678160919541
549,2014-07-05,7.16594827586207
550,2014-07-12,7.404813218390806
551,2014-07-19,7.643678160919541
552,2014-07-26,7.643678160919541
553,2014-08-02,7.882543103448277
554,2014-08-09,7.404813218390806
555,2014-08-16,8.360272988505749
556,2014-08-23,8.121408045977013
557,2014-08-30,10.51005747126437
558,2014-09-06,9.554597701149426
559,2014-09-13,11.226652298850576
560,2014-09-20,11.226652298850576
561,2014-09-27,9.554597701149426
562,2014-10-04,9.554597701149426
563,2014-10-11,9.554597701149426
564,2014-10-18,9.554597701149426
565,2014-10-25,9.793462643678161
566,2014-11-01,10.748922413793105
567,2014-11-08,10.748922413793105
568,2014-11-15,10.98778735632184
569,2014-11-22,10.032327586206899
570,2014-11-29,10.748922413793105
571,2014-12-06,9.793462643678161
572,2014-12-13,9.554597701149426
573,2014-12-20,8.83800287356322
574,2014-12-27,10.032327586206899
575,2015-01-03,12.18211206896552
576,2015-01-10,11.943247126436782
577,2015-01-17,10.51005747126437
578,2015-01-24,10.748922413793105
579,2015-01-31,10.51005747126437
580,2015-02-07,9.793462643678161
581,2015-02-14,10.98778735632184
582,2015-02-21,10.98778735632184
583,2015-02-28,11.465517241379311
584,2015-03-07,12.18211206896552
585,2015-03-14,12.898706896551726
586,2015-03-21,10.748922413793105
587,2015-03-28,8.83800287356322
588,2015-04-04,9.31573275862069
589,2015-04-11,9.554597701149426
590,2015-04-18,10.032327586206899
591,2015-04-25,9.793462643678161
592,2015-05-02,9.554597701149426
593,2015-05-09,10.748922413793105
594,2015-05-16,10.51005747126437
595,2015-05-23,9.554597701149426
596,2015-05-30,9.076867816091955
597,2015-06-06,8.83800287356322
598,2015-06-13,10.032327586206899
599,2015-06-20,9.076867816091955
600,2015-06-27,9.554597701149426
601,2015-07-04,9.31573275862069
602,2015-07-11,8.599137931034484
603,2015-07-18,8.599137931034484
604,2015-07-25,8.360272988505749
605,2015-08-01,8.83800287356322
606,2015-08-08,9.554597701149426
607,2015-08-15,8.83800287356322
608,2015-08-22,8.83800287356322
609,2015-08-29,9.554597701149426
610,2015-09-05,11.226652298850576
611,2015-09-12,10.98778735632184
612,2015-09-19,11.465517241379311
613,2015-09-26,10.98778735632184
614,2015-10-03,12.420977011494255
615,2015-10-10,11.704382183908047
616,2015-10-17,13.854166666666668
617,2015-10-24,12.420977011494255
618,2015-10-31,11.943247126436782
619,2015-11-07,12.420977011494255
620,2015-11-14,13.615301724137932
621,2015-11-21,13.137571839080461
622,2015-11-28,14.33189655172414
623,2015-12-05,13.137571839080461
624,2015-12-12,13.376436781609197
625,2015-12-19,10.748922413793105
626,2015-12-26,12.898706896551726
627,2016-01-02,13.137571839080461
628,2016-01-09,14.093031609195403
629,2016-01-16,13.615301724137932
630,2016-01-23,18.63146551724138
631,2016-01-30,13.376436781609197
632,2016-02-06,13.854166666666668
633,2016-02-13,11.704382183908047
634,2016-02-20,11.465517241379311
635,2016-02-27,11.704382183908047
636,2016-03-05,16.48168103448276
637,2016-03-12,11.465517241379311
638,2016-03-19,11.704382183908047
639,2016-03-26,11.465517241379311
640,2016-04-02,11.704382183908047
641,2016-04-09,12.420977011494255
642,2016-04-16,13.615301724137932
643,2016-04-23,12.65984195402299
644,2016-04-30,11.943247126436782
645,2016-05-07,11.704382183908047
646,2016-05-14,12.420977011494255
647,2016-05-21,12.18211206896552
648,2016-05-28,12.65984195402299
649,2016-06-04,12.898706896551726
650,2016-06-11,10.748922413793105
651,2016-06-18,11.465517241379311
652,2016-06-25,11.226652298850576
653,2016-07-02,10.271192528735634
654,2016-07-09,10.51005747126437
655,2016-07-16,10.032327586206899
656,2016-07-23,10.98778735632184
657,2016-07-30,10.271192528735634
658,2016-08-06,10.032327586206899
659,2016-08-13,10.748922413793105
660,2016-08-20,11.465517241379311
661,2016-08-27,11.943247126436782
662,2016-09-03,12.420977011494255
663,2016-09-10,12.18211206896552
664,2016-09-17,12.18211206896552
665,2016-09-24,13.376436781609197
666,2016-10-01,12.898706896551726
667,2016-10-08,12.18211206896552
668,2016-10-15,13.854166666666668
669,2016-10-22,13.615301724137932
670,2016-10-29,13.854166666666668
671,2016-11-05,15.526221264367818
672,2016-11-12,16.242816091954026
673,2016-11-19,14.809626436781612
674,2016-11-26,14.224137931034484
675,2016-12-03,19.913793103448278
676,2016-12-10,21.81034482758621
677,2016-12-17,23.706896551724142
678,2016-12-24,22.758620689655174
679,2016-12-31,23.706896551724142
680,2017-01-07,28.448275862068968
681,2017-01-14,26.55172413793104
682,2017-01-21,25.60344827586207
683,2017-01-28,25.60344827586207
684,2017-02-04,22.758620689655174
685,2017-02-11,26.55172413793104
686,2017-02-18,25.60344827586207
687,2017-02-25,24.655172413793107
688,2017-03-04,23.706896551724142
689,2017-03-11,23.706896551724142
690,2017-03-18,22.758620689655174
691,2017-03-25,23.706896551724142
692,2017-04-01,23.706896551724142
693,2017-04-08,16.120689655172416
694,2017-04-15,13.27586206896552
695,2017-04-22,13.27586206896552
696,2017-04-29,13.27586206896552
697,2017-05-06,15.17241379310345
698,2017-05-13,14.224137931034484
699,2017-05-20,15.17241379310345
700,2017-05-27,17.06896551724138
701,2017-06-03,14.224137931034484
702,2017-06-10,13.27586206896552
703,2017-06-17,14.224137931034484
704,2017-06-24,14.224137931034484
705,2017-07-01,14.224137931034484
706,2017-07-08,14.224137931034484
707,2017-07-15,13.27586206896552
708,2017-07-22,11.379310344827587
709,2017-07-29,12.327586206896553
710,2017-08-05,16.120689655172416
711,2017-08-12,18.01724137931035
712,2017-08-19,18.01724137931035
713,2017-08-26,21.81034482758621
714,2017-09-02,20.862068965517246
715,2017-09-09,19.913793103448278
716,2017-09-16,18.965517241379313
717,2017-09-23,24.655172413793107
718,2017-09-30,23.706896551724142
719,2017-10-07,23.706896551724142
720,2017-10-14,23.706896551724142
721,2017-10-21,26.55172413793104
722,2017-10-28,23.706896551724142
723,2017-11-04,19.913793103448278
724,2017-11-11,18.965517241379313
725,2017-11-18,23.706896551724142
726,2017-11-25,27.500000000000004
727,2017-12-02,35.08620689655173
728,2017-12-09,34.13793103448276
729,2017-12-16,32.24137931034483
730,2017-12-23,31.293103448275865
731,2017-12-30,33.1896551724138
732,2018-01-06,31.293103448275865
733,2018-01-13,37.931034482758626
734,2018-01-20,30.3448275862069
735,2018-01-27,31.293103448275865
736,2018-02-03,31.293103448275865
737,2018-02-10,30.3448275862069
738,2018-02-17,29.396551724137936
739,2018-02-24,31.293103448275865
740,2018-03-03,21.81034482758621
741,2018-03-10,29.396551724137936
742,2018-03-17,31.293103448275865
743,2018-03-24,27.500000000000004
744,2018-03-31,28.448275862068968
745,2018-04-07,30.3448275862069
746,2018-04-14,29.396551724137936
747,2018-04-21,30.3448275862069
748,2018-04-28,29.396551724137936
749,2018-05-05,32.24137931034483
750,2018-05-12,34.13793103448276
751,2018-05-19,34.13793103448276
752,2018-05-26,33.1896551724138
753,2018-06-02,34.13793103448276
754,2018-06-09,37.931034482758626
755,2018-06-16,29.396551724137936
756,2018-06-23,25.60344827586207
757,2018-06-30,27.500000000000004
758,2018-07-07,40.77586206896552
759,2018-07-14,63.534482758620705
760,2018-07-21,61.637931034482776
761,2018-07-28,66.3793103448276
762,2018-08-04,73.01724137931035
763,2018-08-11,69.22413793103449
764,2018-08-18,68.27586206896552
765,2018-08-25,64.48275862068967
766,2018-09-01,62.58620689655173
767,2018-09-08,62.58620689655173
768,2018-09-15,60.6896551724138
769,2018-09-22,58.79310344827587
770,2018-09-29,56.896551724137936
771,2018-10-06,60.6896551724138
772,2018-10-13,64.48275862068967
773,2018-10-20,61.637931034482776
774,2018-10-27,55.948275862068975
775,2018-11-03,57.844827586206904
776,2018-11-10,69.22413793103449
777,2018-11-17,60.6896551724138
778,2018-11-24,68.27586206896552
779,2018-12-01,67.32758620689656
780,2018-12-08,70.17241379310346
781,2018-12-15,63.534482758620705
782,2018-12-22,69.22413793103449
783,2018-12-29,67.32758620689656
784,2019-01-05,67.32758620689656
785,2019-01-12,68.27586206896552
786,2019-01-19,68.27586206896552
787,2019-01-26,73.01724137931035
788,2019-02-02,66.3793103448276
789,2019-02-09,73.96551724137932
790,2019-02-16,73.96551724137932
791,2019-02-23,71.12068965517243
792,2019-03-02,73.01724137931035
793,2019-03-09,54.05172413793103
794,2019-03-16,31.293103448275865
795,2019-03-23,26.55172413793104
796,2019-03-30,28.448275862068968
797,2019-04-06,25.60344827586207
798,2019-04-13,26.55172413793104
799,2019-04-20,25.60344827586207
800,2019-04-27,27.500000000000004
801,2019-05-04,26.55172413793104
802,2019-05-11,26.55172413793104
803,2019-05-18,27.500000000000004
804,2019-05-25,26.55172413793104
805,2019-06-01,27.500000000000004
806,2019-06-08,27.500000000000004
807,2019-06-15,26.55172413793104
808,2019-06-22,28.448275862068968
809,2019-06-29,28.448275862068968
810,2019-07-06,27.500000000000004
811,2019-07-13,26.55172413793104
812,2019-07-20,28.448275862068968
813,2019-07-27,25.60344827586207
814,2019-08-03,25.60344827586207
815,2019-08-10,24.655172413793107
816,2019-08-17,26.55172413793104
817,2019-08-24,26.55172413793104
818,2019-08-31,29.396551724137936
819,2019-09-07,28.448275862068968
